"Video ID",Title,Length,Published
hyUTS2pkHxE,"El acuerdo del clima de la UE | DW Documental","28m 25s","2021-10-26T20:00:09Z"
7Y18UAF8M68,"La verdad sobre la moda rápida - ¿Mienten los fabricantes de moda a sus clientes? | DW Documental","28m 27s","2021-10-19T19:00:02Z"
ux547wpA0dc,"China - ¿Estado policial o laboratorio del futuro? | DW Documental","42m 29s","2021-10-17T18:00:12Z"
"0aNFEY-U-7c","El groove nigeriano - De Nigeria para el mundo | DW Documental","25m 56s","2021-10-16T18:00:00Z"
Aq6vt_BGu1k,"Los negocios de la mafia en el este de Alemania | DW Documental","42m 27s","2021-10-14T18:00:08Z"
jUri8r_HT1s,"Moda en Turquía - Del hiyab al streetwear | DW Documental","25m 53s","2021-10-08T18:00:30Z"
him0H0Zor_Q,"Condiciones meteorológicas extremas, aumento del nivel del mar | DW Documental","28m 25s","2021-10-05T18:00:14Z"
"ftht-6KmU7Q","Año decisivo para Alemania - Ganadores y perdedores de las elecciones al Bundestag | DW Documental","28m 27s","2021-09-28T18:00:26Z"
n6MfNGpAJpU,"¿Está la enfermedad de Parkinson relacionada con el uso de pesticidas? | DW Documental","42m 28s","2021-09-26T18:00:11Z"
UPJWQxGqJg0,"Alemania al final de la gran coalición de Merkel | DW Documental","42m 27s","2021-09-23T18:00:07Z"
Z2rLcrJPDCs,"Alemania ante las elecciones | DW Documental","28m 27s","2021-09-21T18:00:10Z"
3yLoofhSdVc,"Perros y humanos - Los secretos de una amistad inquebrantable | DW Documental","42m 27s","2021-09-19T18:00:01Z"
UORIBb2Iv98,"Angela Merkel, una canciller a prueba de crisis | DW Documental","1h 26m 46s","2021-09-17T18:00:10Z"
SdNLGoaS6VM,"Los niños esclavos de Birmania | DW Documental","42m 27s","2021-09-16T18:00:06Z"
yDvBR6M2kMY,"La ganadería en entredicho: salvar animales del matadero | DW Documental","28m 27s","2021-09-14T18:00:17Z"
"-l8T7McjuAM","Grandes farmacéuticas - El poder de las corporaciones | DW Documental","42m 27s","2021-09-13T18:00:01Z"
feM_JK9tkWc,"Los niños del 11-S - Crecer a la sombra del terror | DW Documental","42m 27s","2021-09-11T18:00:08Z"
ID0QWPScJu0,"Familias de Israel y Gaza luchan juntas por la paz | DW Documental","42m 27s","2021-09-02T18:00:05Z"
l1oHozijkKA,"Azerbaiyán y los amigos alemanes del régimen Aliyev | DW Documental","28m 27s","2021-08-31T18:00:29Z"
gPLfrKjnmEQ,"Camboya: el templo olvidado de Banteay Chhmar | DW Documental","42m 27s","2021-08-28T18:00:09Z"
U4_hqgm4ZKM,"¿Qué frena a las mujeres en la política? | DW Documental","28m 27s","2021-08-24T18:00:09Z"
MFV6ukzJ2DY,"El instituto de virología más antiguo del mundo | DW Documental","42m 27s","2021-08-21T18:00:06Z"
quDMdyz1nZ0,"La Stasi y el Muro de Berlín | DW Documental","42m 27s","2021-08-11T18:00:15Z"
l_0KqQp20kU,"Los aguacates de Portugal: ¿Oro verde o riesgo para el medioambiente? | DW Documental","28m 27s","2021-08-10T18:00:23Z"
tof3JZRLvPw,"¿Pueden las raíces salvar el mundo? | DW Documental","42m 27s","2021-08-05T18:00:30Z"
"L-A9ETPR9HM","Explosión en el puerto de Beirut | DW Documental","28m 27s","2021-08-03T18:00:11Z"
li8vxhmKUho,"Los días tras la inundación | DW Documental","42m 27s","2021-08-02T18:00:25Z"
LFSCaKFud3I,"Las consecuencias del clima extremo en Alemania | DW Documental","25m 57s","2021-07-30T18:00:06Z"
"7kgUVR-fBa4","¿Puede la naturaleza salvarnos de las consecuencias del cambio climático? | DW Documental","28m 27s","2021-07-27T18:00:02Z"
EUZ5H3scXh0,"El dictado de la virginidad | DW Documental","42m 27s","2021-07-24T18:00:03Z"
I_KPXAUyRQo,"Inundaciones arrasan el oeste de Alemania | DW Documental","28m 27s","2021-07-23T18:00:05Z"
OpA217NLbbE,"Tokio 2021 - Desafiando los pronósticos | DW Documental","42m 26s","2021-07-20T18:00:07Z"
mstpY0ca1zo,"Naturaleza o economía - Las canteras de mármol de Carrara | DW Documental","25m 57s","2021-07-17T18:00:13Z"
Ud5emyCIh2k,"La familia más grande del mundo - El legado de un donante de esperma anónimo | DW Documental","41m 22s","2021-07-16T18:00:18Z"
Q2SENQniYqI,"Brasil - Un paraíso destruido por la acción humana | DW Documental","28m 26s","2021-07-06T18:00:14Z"
6xrytRjA5HA,"¿Un palacio para Berlín y para el mundo? | DW Documental","42m 26s","2021-07-01T18:00:04Z"
WVlXchP64tU,"Persecución a la mafia en Calabria | DW Documental","28m 27s","2021-06-29T18:00:18Z"
bbx3Qpfb0D0,"Vidas Cruzadas | DW Documental","1h 21m 44s","2021-06-23T18:00:09Z"
Or7mbAqyUko,"Litio - La nueva fiebre del oro en los Andes | DW Documental","28m 26s","2021-06-20T18:00:14Z"
"Yx-P3_i1yEU","¿Cómo frenar las guerras orquestadas por la inteligencia artificial? | DW Documental","42m 32s","2021-06-12T18:00:08Z"
dNS9997ktDk,"Armas químicas en Alemania | DW Documental","42m 27s","2021-06-06T18:00:14Z"
smzMaAVhIQw,"¿Los cetáceos y los humanos hablan el mismo lenguaje? | DW Documental","42m 27s","2021-06-05T18:00:10Z"
r_J19Q3u34k,"La pandemia y los jóvenes: sueños, anhelos, incertidumbres | DW Documental","28m 27s","2021-06-01T18:00:30Z"
Ttysiv_7ieg,"La lucha por la vivienda en China | DW Documental","42m 26s","2021-05-30T18:00:07Z"
3ZTrnnV1AAk,"¿Cómo financia Corea del Norte un programa de armas nucleares? | DW Documental","42m 26s","2021-05-26T18:00:03Z"
KdJzCGuV2JA,"Ser padres - El lucrativo negocio de la fertilidad | DW Documental","28m 25s","2021-05-25T18:00:04Z"
"7Zab-r_y5CQ","La reserva de especies amenazadas en Abu Dhabi | DW Documental","42m 27s","2021-05-22T18:00:02Z"
Ss9o5xe1vE0,"Vivir con dificultades de aprendizaje | DW Documental","28m 27s","2021-05-18T18:00:10Z"
"wT51Xyp-zqo","El lado oscuro de las redes sociales. ¿Cómo proteger a los niños? | DW Documental","25m 56s","2021-05-15T18:00:14Z"
81hm6_9tmNc,"Repensar el capitalismo | DW Documental","26m 2s","2021-05-08T18:00:01Z"
KNsqnJy3ODU,"La industria automotriz alemana y su política | DW Documental","42m 26s","2021-05-07T18:00:05Z"
im9odQQNTXU,"Escocia: ¿Llegó la hora de separarse del Reino Unido? | DW Documental","28m 27s","2021-05-04T18:00:10Z"
ShpvnhoMODM,"Competición de catedrales - El gótico (2/2) | DW Documental","42m 27s","2021-04-18T18:00:05Z"
DMc9ZL_9_TE,"¿Cómo está cambiando covid-19 nuestra forma de morir? | DW Documental","28m 27s","2021-04-13T18:00:02Z"
"BfZtJE-dgNk","Competición de catedrales - El románico | DW Documental","42m 27s","2021-04-11T18:00:05Z"
LwVuCxvmY6U,"Transilvania: entre la tradición y la modernidad | DW Documental","42m 27s","2021-04-09T18:00:09Z"
Uqb3nG4s4D8,"La vida de los superricos en África Central | DW Documental","42m 27s","2021-04-03T18:00:05Z"
rAeo4GKK6eM,"Polonia - La sexualidad como batalla cultural | DW Documental","28m 27s","2021-03-30T18:00:11Z"
"-D5SC0Q1Uw8","Las Maldivas - Un archipiélago con el agua al cuello","25m 55s","2021-03-26T19:00:00Z"
8sA7bRywTew,"Cuando la injusticia polariza | DW Documental","42m 26s","2021-03-24T19:00:02Z"
iFLNSQbv3rU,"Incidente Corona - Cómo la pandemia cambia la globalización | DW Documental","42m 26s","2021-03-17T19:00:09Z"
VVFkLgWquvI,"Caza en Suecia - La batalla por el Círculo Polar Ártico | DW Documental","28m 25s","2021-03-16T19:00:05Z"
TEziEdcaAww,"Sexo y pobreza - Prostitución forzada en Europa | DW Documental","28m 24s","2021-03-09T19:00:10Z"
"31-tqK6Agao","De Hong Kong al Reino Unido: huir para vivir en el exilio | DW Documental","28m 24s","2021-03-02T19:00:00Z"
L6UwF1s3PSw,"De los campos de refugiados en África a EE. UU. | DW Documental","42m 26s","2021-02-28T17:00:07Z"
AKNTwfpYumE,"El oído, un supersentido - ¿Pueden los sordos volver a oír? | DW Documental","42m 25s","2021-02-25T19:00:01Z"
N4zdcUo0j8A,"El proyecto Biden - Estados Unidos y las relaciones internacionales | DW Documental","28m 27s","2021-02-23T19:00:04Z"
Io77U4uDtlE,"Joven, judío y alemán | DW Documental","42m 24s","2021-02-21T17:00:15Z"
8_VP_9TxlmQ,"Cambio climático en Rumania | DW Documental","25m 55s","2021-02-20T19:00:05Z"
"F-k8e9i3ItU","China se apodera de Europa - La Nueva Ruta de la Seda (2/2) | DW Documental","42m 26s","2021-02-19T17:00:13Z"
"q0-B8OYl7M0","Desertores ultraortodoxos - Nueva vida para los judíos en Alemania | DW Documental","28m 26s","2021-02-16T19:00:19Z"
a0CJXmSUCM8,"¿Pueden las vacunas poner fin a la pandemia del coronavirus? | DW Documental","28m 23s","2021-02-09T19:00:01Z"
sF3nECO4KA4,"Las mujeres egipcias en la Primavera Árabe (2/2) | DW Documental","28m 27s","2021-02-02T19:00:17Z"
91GHC1Rr1hY,"La fallida política de refugiados en la Unión Europea | DW Documental","42m 25s","2021-01-31T19:00:02Z"
_6t6xtd4x7U,"Cuando los antibióticos ya no funcionan | DW Documental","26m 2s","2021-01-30T19:00:06Z"
UraoXBthHt0,"El gueto de Varsovia | DW Documental","42m 26s","2021-01-27T19:00:19Z"
_0afBQlwXFw,"Las mujeres egipcias en la Primavera Árabe (1/2) | DW Documental","28m 26s","2021-01-25T19:00:06Z"
fE1N_gDvICU,"Catar - Millones para el islam de Europa | DW Documental","42m 26s","2021-01-24T19:00:05Z"
cKcwZWo1Sns,"Los neandertales - ¿Nuestros parientes más antiguos? | DW Documental","42m 24s","2021-01-23T19:00:17Z"
Rn9XnuWcOz0,"En tren a través de la historia de Japón | DW Documental","42m 26s","2021-01-20T19:00:04Z"
"I3NUN-y8SCY","¿Puede el dinero verde cambiar el mundo? | DW Documental","25m 55s","2021-01-16T19:00:02Z"
I9eUzhh3Pnw,"Luchando contra el coronavirus en Alemania - los médicos en primera línea | DW Documental","28m 26s","2021-01-12T19:00:04Z"
o9qdfrx3WBI,"Prejuicio y propaganda nazi - los crímenes contra los ""hijos de la vergüenza"" | DW Documental","42m 26s","2021-01-10T17:00:13Z"
jFtZifmsIKE,"La crueldad del comercio internacional de ganado | DW Documental","42m 27s","2021-01-09T19:00:07Z"
"D1kbX71UC-8","Los últimos nómadas de Borneo | DW Documental","42m 27s","2021-01-06T19:00:03Z"
VpqvA0h0oH0,"Trineos de perros en Noruega | DW Documental","28m 25s","2021-01-05T19:00:14Z"
"B-fePf15-SM","Antártida: Un mensaje de otro planeta | DW Documental","42m 26s","2021-01-02T19:00:06Z"
BugzmZhy9tE,"La maldición de ganar la lotería | DW Documental","42m 26s","2021-01-01T19:00:10Z"
MfV1ZMQkHBQ,"La vida sin la UE: perdedores y ganadores del Brexit | DW Documental","28m 25s","2020-12-29T19:00:02Z"
gZd0sz81ho8,"Una vuelta alrededor del Polo Norte - Parte 2 | DW Documental","42m 25s","2020-12-27T19:00:04Z"
6VPVAmAV17o,"Una vuelta alrededor del Polo Norte - Parte 1 | DW Documental","42m 26s","2020-12-27T19:00:03Z"
9fGhugRjhqM,"Secuelas de la COVID-19 | DW Documental","28m 25s","2020-12-22T19:00:02Z"
"DsQefxG-SyA","China se apodera de Europa - La Nueva Ruta de la Seda | DW Documental","42m 30s","2020-12-07T19:00:02Z"
zNjtCxZtSsM,"La fiebre del petróleo - Ghana sueña con el oro negro | DW Documental","1h 24m 53s","2020-12-03T17:00:29Z"
bSv6Xj5ZTa8,"En busca de pareja para pacientes indios con VIH | DW Documental","42m 27s","2020-12-02T17:00:34Z"
URYCTuzP9sM,"Reforestar África, ¿la solución a los problemas del mundo? | DW Documental","28m 26s","2020-12-01T17:00:09Z"
R26ct13xsBc,"Otto Warmbier: ¿qué sucedió en Corea del Norte? | DW Documental","42m 26s","2020-11-27T19:00:05Z"
kMMDkayDQNI,"Lucha contra la violencia sexual en el Congo | DW Documental","42m 28s","2020-11-26T17:00:24Z"
RLFTEg6mfbE,"Tarjeta o metálico ¿Acabará corona con monedas y billetes? | DW Documental","28m 26s","2020-11-24T19:00:02Z"
YhHCRDvOR94,"Así combate Noruega el cambio climático | DW Documental","25m 55s","2020-11-21T19:00:05Z"
6qA2lQdalxA,"Los niños de la calle en Filipinas | DW Documental","42m 25s","2020-11-19T19:00:03Z"
uzQCbaLrW4Q,"Amor y sexo en la era digital | DW Documental","42m 25s","2020-11-18T19:00:08Z"
HyI7C3vlLiM,"¿Se originará en Brasil la próxima pandemia? | DW Documental","28m 26s","2020-11-03T19:00:04Z"
pT0SJcyMiuQ,"Boeing - El sistema mortal | DW Documental","42m 29s","2020-11-01T19:00:06Z"
yCC2SKxNFXE,"El poder de los consorcios farmacéuticos | DW Documental","42m 26s","2020-10-28T19:00:14Z"
n_u5Cy_eULk,"Los Estados radicalizados de EE.UU. | DW Documental","28m 24s","2020-10-27T17:00:08Z"
LLZSxM6IdQ8,"Los Estados Unidos de Donald Trump | DW Documental","42m 26s","2020-10-25T18:00:06Z"
FEAfZ37Pb4k,"Internet desde el espacio | DW Documental","42m 29s","2020-10-23T18:00:02Z"
c9C5v5yae9M,"Ojos sanos | DW Documental","42m 26s","2020-10-16T18:00:08Z"
3LaLUREx8lg,"La geoingeniería contra el cambio climático | DW Documental","42m 26s","2020-10-15T07:26:49Z"
0jfi3Irrsxs,"Taiwán - ¿Es Taiwán el siguiente objetivo de China? (2/2) | DW Documental","28m 26s","2020-10-13T18:00:01Z"
"Md7vP-0rDpw","Taiwán - ¿Es Taiwán el siguiente objetivo de China? (1/2) | DW Documental","28m 26s","2020-10-06T18:00:03Z"
Dn_sJJ8pip0,"El asesinato de Jamal Khashoggi | DW Documental","42m 25s","2020-10-01T18:00:02Z"
uY4yUOx9B9Q,"El fin del mundo en el Caribe | DW Documental","28m 25s","2020-09-29T18:00:06Z"
"GWoklD-J2rM","Shaul Ladany, plusmarquista mundial y sobreviviente del Holocausto | DW Documental","42m 26s","2020-09-12T18:00:05Z"
CzQ2l6_AX2o,"El matadero Tönnies y la subcontratación | DW Documental","28m 27s","2020-09-08T18:00:05Z"
UuI9QRNRuqc,"Imágenes de la crisis de refugiados | DW Documental","42m 27s","2020-09-04T18:00:05Z"
WPNuTvlBXNg,"El arte saqueado de África | DW Documental","42m 27s","2020-09-02T18:00:05Z"
iIsyclSjmhI,"Una plaga para los sistemas políticos | DW Documental","42m 26s","2020-08-31T18:00:06Z"
UTI3YZdZYZE,"Recolectores de bayas tailandeses en Suecia | DW Documental","25m 56s","2020-08-29T18:00:07Z"
pEJBCPWqX7M,"Solo conocen a Putin | DW Documental","42m 25s","2020-08-23T18:00:08Z"
"Bj-fcvODs7g","Trata de personas y prostitución forzada | DW Documental","42m 26s","2020-08-21T18:00:02Z"
Y6i_Q9Gb3sU,"Coronavirus en España | DW Documental","28m 26s","2020-08-18T18:00:05Z"
UPHy3IsYExU,"La mayor migración de mamíferos del mundo | DW Documental","25m 56s","2020-08-15T18:00:12Z"
UgG5mFvYjQI,"El tesoro fotográfico de Gaza | DW Documental","42m 26s","2020-08-12T16:00:19Z"
UScKhnDgfs4,"La breve primavera de la energía eólica en Alemania | DW Documental","28m 24s","2020-08-11T18:00:08Z"
iWdyOjN0UmQ,"Putin y Trump (1/2) | DW Documental","42m 25s","2020-08-08T18:00:06Z"
"kQz7u-A75_k","Putin y Trump (2/2) | DW Documental","42m 24s","2020-08-08T18:00:06Z"
"LH-JR0_6KhQ","Buscando el amor en las Islas Feroe | DW Documental","25m 56s","2020-08-01T18:00:02Z"
5SZ_1sw5fAs,"Trailer | DW Documental",54s,"2020-07-29T16:00:03Z"
OUfoY7h46fM,"Un viaje por Corea del Norte | DW Documental","42m 29s","2020-07-10T18:00:10Z"
OPKY5UyW_NI,"Barcos olvidados, bombas de tiempo en el mar | DW Documental","42m 25s","2020-07-09T18:00:05Z"
"nC93ih-xXIE","Vivir bajo el agua | DW Documental","42m 25s","2020-07-08T18:00:08Z"
cAhi7ZTZSag,"El complot de los ultraderechistas para derrocar al Gobierno alemán | DW Documental","28m 29s","2020-07-07T18:00:05Z"
2qYcbmZH4nk,"Cambio climático en el desierto | DW Documental","28m 20s","2020-06-30T18:00:00Z"
"vg-qPEd7omc","Entre la peste y el coronavirus | DW Documental","26m 2s","2020-06-27T18:00:21Z"
lMNibYOtWuI,"Los menonitas - Vivir como hace 200 años | DW Documental","42m 25s","2020-06-25T18:00:16Z"
6GjN_9CHQAQ,"Rusia, entre la tradición y el futuro - Parte 2 | DW Documental","42m 32s","2020-06-20T17:45:00Z"
W4q_LICJU1E,"Rusia, entre la tradición y el futuro - Parte 1 | DW Documental","42m 32s","2020-06-20T17:30:04Z"
IPuuUuJ8220,"Bayer y las abejas | DW Documental","28m 26s","2020-06-16T18:00:03Z"
_EzfGrTEgDU,"EE. UU. contra China | DW Documental","43m 32s","2020-06-12T17:00:14Z"
o8UZGXpIDdU,"Indonesia: Diversidad en peligro | DW Documental","42m 32s","2020-05-27T18:00:15Z"
QqrAUAXC2pQ,"La impresión 3D: una revolución | DW Documental","25m 59s","2020-05-23T18:00:06Z"
0YVWXJdj0sM,"Chances y riesgos de la caza mayor | DW Documental","28m 24s","2020-05-19T18:00:00Z"
zh5vZoMaBzc,"Crónicas del coronavirus | DW Documental","41m 53s","2020-05-17T18:00:19Z"
"R-VdUT6Y3zQ","Vida judía en Polonia | DW Documental","42m 25s","2020-05-06T08:06:44Z"
h4SuibkTZ_U,"El bosque de Hürtgenwald y la Segunda Guerra Mundial | DW Documental","42m 26s","2020-05-02T18:00:07Z"
OVGGgQsVH68,"Coronavirus - la vida en familia | DW Documental","18m 10s","2020-05-01T18:00:07Z"
fKW7oayvfCY,"La muerte de Hitler | DW Documental","42m 27s","2020-04-30T18:00:16Z"
"jD-21aqLoAk","Niños robados por los nazis - Las víctimas olvidadas | DW Documental","42m 26s","2020-04-27T18:00:13Z"
Hg88tTRMV8k,"Coronavirus en mundos cerrados | DW Documental","13m 51s","2020-04-24T18:00:10Z"
CM71Zu7E00E,"Cómo cambia nuestra sociedad la inteligencia artificial | DW Documental","42m 32s","2020-04-18T18:00:06Z"
"-H0bOEz1kzo","La lucha contra el coronavirus - Héroes en modo de crisis | DW Documental","15m 42s","2020-04-17T18:00:01Z"
BuTxxO66E6k,"Italia y la crisis del coronavirus | DW Documental","28m 11s","2020-04-14T18:00:04Z"
qR7ove82kaU,"¡Cabeza en alto pese al coronavirus! | DW Documental","14m 41s","2020-04-10T18:00:30Z"
iGRU63xKskA,"Covid-19 en Berlín, la capital alemana | DW Documental","28m 31s","2020-04-07T18:00:25Z"
Ju69bK9GF_0,"¿Cómo se enfrentan los profesionales de la salud al coronavirus? | DW Documental","10m 8s","2020-04-03T18:00:06Z"
"4zbmMO-cUAw","Fraude millonario en Alemania - La historia de Big Manni | DW Documental","26m 2s","2020-04-02T18:00:01Z"
j2S5EBGJqMo,"La ropa que llevamos | DW Documental","28m 26s","2020-03-03T19:00:09Z"
"k-yYJN5mZwI","El rastro letal de la materia prima | DW Documental","42m 32s","2020-02-23T19:00:09Z"
45wP6Sbpwk8,"La aurora boreal - Gente en invierno | DW Documental","42m 32s","2020-02-22T19:00:01Z"
QBKy2ZWxhbE,"El papel de Alemania en el mundo | DW Documental","42m 34s","2020-02-13T19:00:02Z"
MNamVzAe_l8,"El saqueo de arte en el Tercer Reich | DW Documental","42m 39s","2020-02-10T19:00:03Z"
"6elI7-ypAt8","Sequías e inundaciones - El éxodo climático | DW Documental","53m 32s","2020-01-29T19:00:01Z"
LDN5GWfBd2s,"El río más contaminado del mundo | DW Documental","42m 31s","2020-01-25T19:00:02Z"
dL1LzeslJbQ,"Tomates y codicia - El éxodo forzado de los agricultores de Ghana | DW Documental","52m 52s","2020-01-22T19:00:05Z"
1F1flpqHsgU,"Los sijs - entre India y Pakistán | DW Documental","27m 16s","2020-01-21T19:00:00Z"
g1eh5W0CQC8,"Consecuencias del cambio climático | DW Documental","28m 31s","2020-01-07T19:00:04Z"
wSNzyZG0sl0,"El discurso de Helmut Kohl y la Reunificación alemana | DW Documental","42m 26s","2019-12-19T19:00:07Z"
F28D6DDTxZo,"Los asesinatos de Minsk - Un testigo central rompe su silencio | DW Documental","28m 30s","2019-12-16T17:33:23Z"
l2OaMNuilNc,"El regreso de la droga hippie LSD | DW Documental","42m 31s","2019-12-04T19:00:06Z"
VnM8gdccLYE,"Cómo sobreviven los pobres en los Estados Unidos | DW Documental","42m 31s","2019-11-27T19:00:05Z"
Ijc3WkNynto,"De las juventudes hitlerianas a convivir con un refugiado sirio | DW Documental","26m 6s","2019-11-12T19:00:01Z"
"sZXns-T0F5I","El Muro de Berlín, nuestra familia y nosotros | DW Documental","42m 31s","2019-11-01T19:00:08Z"
fz7qzoOEDjc,"El pueblo de los saurios | DW Documental","26m 2s","2019-10-19T18:00:04Z"
9kP_SvSkIZo,"Muerte masiva de insectos | DW Documental","42m 31s","2019-10-17T18:00:00Z"
"HwunR-q40IM","Misión en el Amazonas | DW Documental","26m 2s","2019-10-13T16:00:03Z"
"34Kz-PP_X7c","¿De qué es capaz la inteligencia artificial? | DW Documental","42m 36s","2019-09-26T18:00:01Z"
ZyERNcK5Mdk,"Grecia: peces pequeños causan grandes problemas | DW Documental","26m 2s","2019-09-22T18:00:05Z"
IZubgY5ZI5Y,"Las raíces históricas de los nazis modernos | DW Documental","42m 33s","2019-09-21T18:00:01Z"
InNktaWTE8U,"El caucho para neumáticos - un negocio muy rentable | DW Documental","28m 31s","2019-09-18T18:00:04Z"
nwNVrRFTeH0,"El País Vasco y la ETA | DW Documental","26m 1s","2019-09-13T17:00:08Z"
xiGzNNjHJa4,"Testosterona - La fuerza motriz de los hombres | DW Documental","42m 31s","2019-09-11T15:30:04Z"
GsMKCfKtm3I,"Agricultores: ¿Puede hacerse crecer el dinero? | DW Documental","42m 31s","2019-09-09T12:42:06Z"
7GdeCIM6I_Q,"Mi hija en el califato - Una joven alemana en Estado Islámico | DW Documental","59m 7s","2019-09-05T18:00:01Z"
_avYpLEF594,"Peter Lindbergh - El fotógrafo de las supermodelos | DW Documental","42m 24s","2019-09-04T17:06:53Z"
6Mz_s02_1v4,"La industria del motor alemana, bajo presión | DW Documental","28m 31s","2019-09-03T18:00:00Z"
ex4Ck6Y4gxg,"El futuro de Europa - Las nuevas generaciones | DW Documental","42m 32s","2019-09-02T18:00:05Z"
sHVwwriaT6k,"Límites éticos para la inteligencia artificial | DW Documental","42m 31s","2019-08-14T16:00:17Z"
HfsMnKVfspY,"Ideales de belleza en las redes sociales | DW Documental","42m 31s","2019-08-08T18:00:01Z"
1DiihIMWxNQ,"¿Paraíso invernal en peligro? - Cambio climático en Los Alpes | DW Documental","42m 32s","2019-08-03T15:00:02Z"
QYyVjhAU9V4,"La nueva Ruta de la Seda, Parte 2: De Kirguistán a Alemania | DW Documental","42m 31s","2019-07-20T17:25:00Z"
l322kC4NJ_Q,"La nueva Ruta de la Seda, Parte 1: De China a Pakistán | DW Documental","42m 31s","2019-07-20T16:00:06Z"
Fe6lEF9mLz0,"Las comunidades kollas en Argentina | DW Documental","42m 31s","2019-07-13T13:00:04Z"
"8V2Ep-VJdEE","¿Esclavitud en Italia? | DW Documental","28m 31s","2019-07-09T18:00:01Z"
"aD5Ha-DvReo","Alemania: Abusos en la Iglesia Católica | DW Documental","42m 31s","2019-07-02T18:00:01Z"
zNCCaYRgrBE,"Sexo de silicona - Cuando los hombres aman a las muñecas | DW Documental","26m 1s","2019-06-29T18:00:06Z"
dWOWo5GhE2E,"En el mundo de un autista | DW Documental","42m 31s","2019-06-28T18:00:03Z"
SrPMzIL0pIM,"Los museos de Berlín: desde Nefertiti hasta Beuys (2/2) | DW Documental","42m 26s","2019-06-22T18:15:00Z"
qno5uJCf7ow,"Los museos de Berlín: desde Nefertiti hasta Beuys (1/2) | DW Documental","42m 31s","2019-06-22T18:00:04Z"
6_OFXBK37gs,"Rumbo al corazón de la Patagonia | DW Documental","42m 31s","2019-06-21T18:00:01Z"
QYpLq_1fUyY,"¿Qué hacer contra el aumento en el precio de los alquileres? | DW Documental","28m 31s","2019-06-11T18:00:02Z"
l1k8K8d62qc,"Alemania: El discreto mundo de los superricos | DW Documental","42m 31s","2019-06-09T18:00:03Z"
aysJHhLJ38s,"Tailandia y las consecuencias del turismo masivo | DW Documental","42m 31s","2019-06-07T13:04:07Z"
tDd6CIype1I,"Recorriendo el Amazonas peruano | DW Documental","28m 20s","2019-06-04T18:00:05Z"
_8UCwOBBNKg,"1949: Un año, dos Alemanias | DW Documental","42m 31s","2019-05-23T18:00:02Z"
PrCIyaAhcWM,"Bruselas como enemigo - Ultraderechistas en la Unión Europea | DW Documental","42m 31s","2019-05-19T18:00:01Z"
UzGemfwaTT8,"Amazon, Jeff Bezos y la colección de datos | DW Documental","42m 31s","2019-05-10T18:00:05Z"
HufPb_j7UE4,"Refugiados climáticos - La verdadera catástrofe ambiental | DW Documental","42m 31s","2019-05-01T18:00:00Z"
voaH_J9VB5k,"El Renacimiento - La época de Miguel Ángel y Leonardo da Vinci (2/2) | DW Documental","42m 31s","2019-04-28T18:15:00Z"
e_Snu0jwcNc,"El Renacimiento - La época de Miguel Ángel y Leonardo da Vinci (1/2) | DW Documental","42m 26s","2019-04-28T18:00:03Z"
fiuu3NZM6yQ,"El misterio de ""La última cena"" de Leonardo da Vinci | DW Documental","42m 26s","2019-04-18T18:00:03Z"
"JM1Up-yZoNY","Georgia entre Europa y Stalin | DW Documental","26m 1s","2019-04-13T18:14:51Z"
1FFdPwLEZwg,"La tribu de los akha en Laos: entre la tradición y la modernidad | DW Documental","42m 6s","2019-04-12T18:00:00Z"
gRjvVSTcqJI,"Estado Islámico apunta a Filipinas | DW Documental","42m 25s","2019-04-08T18:00:03Z"
yNDzMD6f74Q,"Alemania - País de desigualdad (3/3) | DW Documental","42m 26s","2019-03-24T19:00:08Z"
t787GgeO6ns,"El cine como resistencia - Cineastas que quieren cambiar el mundo | DW Documental","25m 43s","2019-03-21T19:00:11Z"
6w2BAAlPRds,"Refugiados climáticos en Bangladés | DW Documental","42m 26s","2019-03-20T19:00:01Z"
iEn5W5A0RZA,"Venezuela: La crisis humanitaria y la lucha por el poder | DW Documental","28m 26s","2019-03-19T11:14:22Z"
WrYEGnE6AQA,"Elon Musk y Tesla - ¿El futuro del automóvil eléctrico? | DW Documental","42m 26s","2019-03-10T19:00:02Z"
E1FaXc4jEs0,"Los Alpes: Integración a base de queso | DW Documental","26m 1s","2019-03-08T19:00:01Z"
dygamBQekKs,"India entre la miseria y la opulencia | DW Documental","42m 26s","2019-02-20T19:00:04Z"
"2ejy-1bD2_4","Nómadas digitales - El mundo como lugar de trabajo | DW Documental","26m 1s","2019-02-09T16:00:01Z"
"YX28N-mZZo8","La granja del futuro - Drones, robots y esperma optimizado | DW Documental","42m 31s","2019-02-07T19:00:04Z"
9WVOG9Kav5c,"100 años de Bauhaus - La utopía (3/3) | DW Documental","42m 26s","2019-01-27T19:00:02Z"
jGaOnSqN4gs,"100 años de Bauhaus - El efecto (2/3) | DW Documental","42m 31s","2019-01-20T19:00:02Z"
zhWODS0MdIM,"Marruecos y su energía solar | DW Documental","28m 31s","2019-01-15T19:00:09Z"
3TFmr6y8lcM,"100 años de Bauhaus - El código (1/3) | DW Documental","42m 26s","2019-01-12T16:00:01Z"
CE64bkfj8n8,"Tierras de cultivo: el oro verde (2/2) | DW Documental","42m 31s","2019-01-05T17:45:00Z"
"-5SZpPumITs","Tierras de cultivo: el oro verde (1/2) | DW Documental","42m 16s","2019-01-05T17:30:00Z"
