"Video ID",Title,Length,Published,"Region Restriction Count"
BgsuF5QcXzU,"Giant Squid Found? (S1, E3) MonsterQuest | Full Episode","45m 1s","2022-05-30T21:59:48Z","2 (allowed)"
_BrLP8dVjkg,"What's Haunting Linda Dano's 18th Century House?? (S3, E10) The Haunting Of | Full Episode","40m 51s","2022-05-29T22:00:26Z","2 (allowed)"
DOgPJ1JAwR4,"Ancient Aliens: The Third Eye","5m 12s","2022-05-29T20:00:02Z","1 (blocked)"
dH4Gbj8OgIo,"Moment of Truth (S1, E6) Search for the Lost Giants | Full Episode","42m 35s","2022-05-28T22:00:09Z","2 (allowed)"
3KjQRSopOdE,"My Haunted House: In-House Nurse TORMENTED By Possessed Patient","10m 3s","2022-05-27T22:00:02Z","1 (blocked)"
vbisuyuRi28,"Six Fighter Jets Appearing From Thin Air?? (S3, E22) | Criss Angel Mindfreak - Full Episode","21m 25s","2022-05-26T22:00:22Z","2 (allowed)"
deh10OEq9I4,"The UnXplained: Navy Squadron DISAPPEARS in Bermuda Triangle","4m 6s","2022-05-26T20:00:06Z","1 (blocked)"
ouOAsTDWTCQ,"Lost UFO Files (S2, E7) | UFO Hunters | Full Episode","44m 41s","2022-05-24T22:00:20Z","2 (allowed)"
q5e3WCr_bdo,"The Grassman: Ohio's Version of Bigfoot?? (S2, E4) | MonsterQuest - Full Episode","45m 10s","2022-05-23T22:00:33Z","2 (allowed)"
"vnZ5lSt-n4o","Richard Burgi Returns to his HAUNTED Childhood Home (S4, E3) The Haunting Of | Full Episode","40m 38s","2022-05-22T22:00:32Z","2 (allowed)"
"ol-rDH89DSo","Ancient Aliens: Sci-fi Inspired by Outside Forces","4m 55s","2022-05-22T20:00:20Z","1 (blocked)"
Ai3EiMENBoM,"Going Into The Bone Cave (S1, E5) | Search for the Lost Giants | Full Episode","42m 48s","2022-05-21T22:00:31Z","2 (allowed)"
"OgKLK9-K30c","My Haunted House: Woman is Haunted by Ghost of Her Estranged Mother","10m 13s","2022-05-20T22:00:08Z","1 (blocked)"
ymWIGRaXhbQ,"Bridging World Between Living and Dead (S3, E21) | Criss Angel: Mindfreak - Full Episode","21m 14s","2022-05-19T22:00:25Z","2 (allowed)"
NPaiOIIA4jk,"The UnXplained: RARE Gold Hat Controls ALIEN COMMUNICATION","5m 34s","2022-05-19T20:00:04Z","1 (blocked)"
pLS_UrkYaXc,"My Ghost Story: Homeowner Feels Spirit of Sharon Tate in Hollywood Hills Home","7m 50s","2022-05-18T22:00:31Z","1 (blocked)"
k2_66zHQEnY,"UFO Called Out by Man's Mind?? | The Proof Is Out There #shorts",59s,"2022-05-18T15:00:23Z","1 (blocked)"
Go0OAmT3p50,"Phoenix Lights (S2, E6) UFO Hunters | Full Episode","44m 41s","2022-05-17T22:00:38Z","2 (allowed)"
uIT8p8WNXyM,"Lizard Monsters Spotted in West Virginia? (S4, E7) MonsterQuest | Full Episode","44m 20s","2022-05-16T22:00:19Z","2 (allowed)"
YdEaCrf8uTM,"Actress Jordan Ladd Encountered a Ghost WATCHING HER SLEEP (S4, E5) The Haunting Of | Full Episode","40m 21s","2022-05-15T22:00:33Z","2 (allowed)"
Lhq5NMOX1XI,"Ancient Aliens: Ramanujan the Divine Mathematician","4m 50s","2022-05-15T20:00:04Z","1 (blocked)"
BtUPseCyyS8,"The Giant Curse (S1, E4) | Search for the Lost Giants | Full Episode","42m 21s","2022-05-14T22:00:31Z","2 (allowed)"
rs84Win8yhI,"My Haunted House: Pregnant Woman Stalked by Ghost of Previous Homeowner","10m 11s","2022-05-13T22:00:18Z","1 (blocked)"
DmqGIZXALVI,"The International Space Station CAPTIVATES the World |The UnXplained","3m 40s","2022-05-12T20:00:26Z","1 (blocked)"
OoaWguUiOG8,"My Ghost Story: Historic Ghost Town Turns Out to Be ACTUALLY HAUNTED","7m 14s","2022-05-11T22:00:08Z","1 (blocked)"
w82qosXfrYk,"Unidentified Objects Mysteriously Following Astronauts in Space?? | The Proof Is Out There #shorts",50s,"2022-05-11T15:00:36Z","1 (blocked)"
x_2kqMWEcrA,"The Real Roswell (S2, E5) | UFO Hunters | Full Episode","44m 40s","2022-05-10T22:00:59Z","2 (allowed)"
yZxCbCDw6qs,"Legend of the Hairy Beast (S2, E9) | MonsterQuest | Full Episode","45m 10s","2022-05-09T22:00:24Z","2 (allowed)"
cCuJvwqmr6U,"Greg Grunberg HAUNTED BY APPARITION in Winchester Mystery House | The Haunting Of | Full Episode","40m 34s","2022-05-08T22:00:11Z","2 (allowed)"
ENcO8I8cYJA,"Is Steve Jobs Altering the Course of Humanity?? | Ancient Aliens","5m 4s","2022-05-08T20:00:45Z","1 (blocked)"
PTssQtrnXBw,"Goshen Mystery Tunnel Reveals GIANT Skeleton (S1, E3) | Search for the Lost Giants | Full Episode","42m 51s","2022-05-07T22:00:06Z","2 (allowed)"
V29sHMzkyRo,"The Violent Vintage El Camino (S1, E3) | American Haunting | Full Episode","42m 50s","2022-05-06T22:00:11Z","2 (allowed)"
C2dAqdem2cY,"Mayhem in the Making: Day In The Life of Criss Angel | Criss Angel: Mindfreak | Full Episode","21m 23s","2022-05-05T22:00:04Z","2 (allowed)"
weijZLtNQ6A,"Is This Sacred Greek Temple an OPTICAL ILLUSION?? | The UnXplained","5m 43s","2022-05-05T20:00:31Z","1 (blocked)"
29p2Hekgd14,"UFOs Spotted on 4th of July TWO YEARS IN A ROW?? | The Proof Is Out There | #shorts",57s,"2022-05-04T15:00:03Z","1 (blocked)"
A4vcib3cAR0,"First Alien Contact (S2, E4) | UFO Hunters | Full Episode","44m 41s","2022-05-03T22:00:06Z","2 (allowed)"
LJNqNAJMDEg,"The Tomb of Emperor Patchacutec | Ancient Aliens","4m 56s","2022-05-03T20:00:03Z","1 (blocked)"
eQCroTbMRc8,"MonsterQuest: Prehistoric Flying Monster (S3, E15) | Full Episode","45m 11s","2022-05-02T22:00:30Z","2 (allowed)"
CJZKXfS8AlY,"Michael Madsen and His Paranormal Experience in Texas (S3, E7) | The Haunting Of - Full Episode","40m 48s","2022-05-01T22:00:08Z","2 (allowed)"
FeNBCWZIstw,"Big Discoveries in the Ozarks (S1, E2) | Search for the Lost Giants | Full Episode","42m 53s","2022-04-30T22:00:09Z","2 (allowed)"
evMBxE1jrQg,"Teenage Girl is Afraid to Sleep in Her Bed (S1, E2) | American Haunting | Full Episode","42m 32s","2022-04-29T22:00:31Z","2 (allowed)"
negYtEBo5Xk,"Turning a Barbie Doll Into a REAL Woman?! (S3, E18) | Criss Angel: Mindfreak - Full Episode","21m 25s","2022-04-28T22:00:19Z","2 (allowed)"
SWk_zJA79Xs,"My Ghost Story: Guests of Haunted Hotel Believe Late Owner’s Spirit is Still Present","7m 41s","2022-04-27T22:00:10Z","1 (blocked)"
LUWHo1CifZk,"UFO Frozen Beneath Ice Found in Antarctica?? | The Proof Is Out There #shorts",43s,"2022-04-27T16:00:08Z","1 (blocked)"
l2oeU0DhfCs,"UFO Hunters: Strange Booms Over Indiana Skies (S2, E3) | Full Episode","44m 50s","2022-04-26T22:00:15Z","2 (allowed)"
OoCDNYPvY2w,"MonsterQuest: Elusive Killer Cats Killing Deer (S3, E23) | Full Episode","45m 10s","2022-04-25T22:00:08Z","2 (allowed)"
"B7G4Mg-Fw58","Sopranos Actor, Joe Pantoliano, Visits Haunted Hotel (S2, E7) | The Haunting Of - Full Episode","40m 50s","2022-04-24T22:00:07Z","2 (allowed)"
LgFha_4bnkc,"Ancient Aliens: Was Queen Nefertiti of This World?","5m 8s","2022-04-24T20:00:02Z","1 (blocked)"
g6yGh0pvbC0,"GIANT Skeleton Buried in Hidden Chamber (S1, E1) | Search for the Lost Giants | Full Episode","42m 53s","2022-04-23T22:00:27Z","2 (allowed)"
gH4Urwyztz4,"Dream Home Turns Into HAUNTED NIGHTMARE (S1, E1) | American Haunting | Full Episode","42m 44s","2022-04-22T22:00:13Z","2 (allowed)"
U4Z7yfowwcM,"Connecting Thoughts of Two Playboy Bunnies (S3, E17) | Criss Angel: Mindfreak - Full Episode","21m 21s","2022-04-21T22:00:25Z","2 (allowed)"
Y9OazmjE_SQ,"My Ghost Story: Paranormal Activity CAUGHT ON CAMERA in Old Slaughterhouse","7m 40s","2022-04-20T22:00:13Z","1 (blocked)"
oQABcc01Y9E,"Dash Cam Captures MYSTERIOUS Blue Orb Shooting Through The Sky | The Proof Is Out There #shorts","1m 1s","2022-04-20T21:52:40Z","1 (blocked)"
8lGRlKdD0Q8,"UFO Hunters: Mysterious Sightings in Ohio (S2, E2) | Full Episode","44m 41s","2022-04-19T22:00:04Z","2 (allowed)"
MhJoYV2ZvAs,"MonsterQuest: The Curse of the MONKEY MAN (S3, E16) | Full Episode","45m 11s","2022-04-18T22:00:11Z","2 (allowed)"
wIONrZ0wRD4,"Wayne Newton Revisits Haunted Las Vegas Theater (S3, E4) | The Haunting Of - Full Episode","40m 38s","2022-04-17T22:00:17Z","2 (allowed)"
1_wfKXDjkMA,"Ancient Aliens: The Purpose of Stonehenge","4m 5s","2022-04-17T20:00:00Z","1 (blocked)"
"alwqtDnL-Mc","Humans Are NOT Alone (S1, E10) | In Search of Aliens | Full Episode","42m 24s","2022-04-16T22:00:00Z","2 (allowed)"
57Esee4yMsA,"Cursed: Witch CURSES Louisiana Swamp (S1, E5) | Full Episode","41m 43s","2022-04-15T22:00:03Z","2 (allowed)"
LfV8wpf4YZY,"Making a Car Appear Out of Thin Air (S3, E16) | Criss Angel: Mindfreak - Full Episode","21m 26s","2022-04-14T22:00:08Z","2 (allowed)"
AogDPgaqEtE,"My Ghost Story: Man Captures Evidence Of Ghosts in Old Abandoned Home","7m 30s","2022-04-13T22:00:03Z","1 (blocked)"
BMOrJrCCx0Q,"Unidentified Floating Orbs Following Humans?! | The Proof Is Out There | #shorts",1m,"2022-04-13T21:11:00Z","1 (blocked)"
2VxnR8LmuC8,"UFO Hunters: UFO Flying Over Illinois (S2, E1) | Full Episode","44m 40s","2022-04-12T22:00:01Z","2 (allowed)"
"ACjBz_xIK-s","MonsterQuest: Giant KILLER Bees (S4, E4) | Full Episode","44m 20s","2022-04-11T22:00:07Z","2 (allowed)"
"T2ficA-2gSI","Dot Jones is TORMENTED by Spirits (S2, E6) | The Haunting Of - Full Episode","40m 34s","2022-04-10T22:00:09Z","2 (allowed)"
LEVkaufXwDg,"Ancient Aliens: Biofabrication","4m 37s","2022-04-10T20:00:02Z","1 (blocked)"
opn6jJ_abYA,"Ancient and Mysterious Landscapes (S1, E9) | In Search of Aliens | Full Episode","42m 24s","2022-04-09T22:00:20Z","2 (allowed)"
X87Bw41ZZ6k,"Cursed: Tormented by Devastating Curse (S1, E4) | Full Episode","41m 34s","2022-04-08T22:00:26Z","2 (allowed)"
kDlgKJRumYo,"Locked in Trunk of DROWNING Car Ft. Carrot Top (S3, E15) | Criss Angel: Mindfreak - Full Episode","21m 21s","2022-04-07T22:00:23Z","2 (allowed)"
5oq95aXL5fU,"My Ghost Story: Family Heirloom Causes a Woman’s Son to Behave Strangely","6m 54s","2022-04-06T22:00:04Z","1 (blocked)"
ih7NbA_sgdo,"UFO SIGHTING in Norway's Northern Lights?? | The Proof Is Out There #shorts",57s,"2022-04-06T16:31:32Z","1 (blocked)"
AIoLqXBIiRM,"UFO Hunters: NASA's Secrets (S1, E13) | Full Episode","44m 43s","2022-04-05T22:00:03Z","2 (allowed)"
B38FgBmtrDQ,"MonsterQuest: Mysterious Creature Attacks Remote Cabin (S2, E20) | Full Episode","45m 10s","2022-04-04T22:00:04Z","2 (allowed)"
i8kabhGHyKs,"Mötley Crüe Legend Vince Neil's Contact With Late Daughter's Spirit | The Haunting Of - Full Episode","40m 51s","2022-04-03T22:00:15Z","2 (allowed)"
TskMT8Breas,"Ancient Aliens: Nanotechnology & The Future of Humans","4m 48s","2022-04-03T20:00:03Z","1 (blocked)"
ji1y4JZUaUA,"U.S. Capital Influenced By Otherworldly Source? (S1, E8) | In Search of Aliens | Full Episode","42m 15s","2022-04-02T22:00:15Z","2 (allowed)"
a5RYm6QlrRo,"Cursed: Seduced by a Witch (S1, E3) | Full Episode","41m 13s","2022-04-01T22:00:00Z","2 (allowed)"
"-Vk8mE8Gy40","TIED DOWN to Roller Coaster Tracks (S3, E14) | Criss Angel: Mindfreak - Full Episode","21m 22s","2022-03-31T22:00:00Z","2 (allowed)"
EC7Qku8TOoE,"My Ghost Story: Paranormal Voices Caught on Tape in Haunted Country Club","8m 6s","2022-03-30T22:30:00Z","1 (blocked)"
Ax7iQXRPeo4,"CAUGHT ON CAMERA: UFO SPOTTED OFF COAST IN ENGLAND | The Proof Is Out There #shorts",43s,"2022-03-30T21:34:11Z","1 (blocked)"
H2xmaucdD0M,"UFO Hunters: SHOCKING Audio Tapes (S1, E12) | Full Episode","44m 43s","2022-03-29T22:00:16Z","2 (allowed)"
S_5ACzwbZM4,"MonsterQuest: Mysterious Big Black Cat (S1, E7) | Full Episode","45m 33s","2022-03-28T22:00:20Z","2 (allowed)"
BRcBivulTqE,"Musician Jack Blades' Returns to Site of Paranormal Experience | The Haunting Of - Full Episode","41m 18s","2022-03-27T22:00:03Z","2 (allowed)"
VdDhyibNGTk,"Ancient Aliens: Were Fallen Angels Actually Martians?","3m 59s","2022-03-27T20:00:04Z","1 (blocked)"
MQOxHV0lVS0,"The Ancient Ruins of Puma Punku (S1, E7) | In Search of Aliens | Full Episode","42m 21s","2022-03-26T22:00:11Z","2 (allowed)"
1pFd7cupUT0,"Cursed: Young Man is Terrified of DEADLY Family Curse (S1, E2) | Full Episode","41m 43s","2022-03-25T22:00:00Z","2 (allowed)"
4PAUPyCVZl8,"Levitating a 100+ POUND Manhole Cover (S3, E11) | Criss Angel: Mindfreak - Full Episode","21m 41s","2022-03-24T22:00:03Z","2 (allowed)"
"sWJxkpJO-2g","My Haunted House: Ghost Follows a Couple Home (S2, E8) | Full Episode","41m 38s","2022-03-23T22:00:16Z","2 (allowed)"
i_ZWXX4hRvI,"CAUGHT ON CAMERA: UFO SPLITS Into Multiple Objects? | The Proof Is Out There | #shorts",49s,"2022-03-23T14:43:15Z","1 (blocked)"
yctQt9pfGjQ,"UFO Hunters: High-speed UFO Chases (S1, E11) | Full Episode","44m 43s","2022-03-22T22:00:18Z","2 (allowed)"
SQlRZWcep94,"MonsterQuest: Luring in Bigfoot (S1, E5) | Full Episode","45m 33s","2022-03-21T22:00:10Z","2 (allowed)"
evLAoreuNfg,"D.B. Sweeney & the EVIL Entity at a Haunted Motel (S2, E12) | The Haunting Of - Full Episode","41m 21s","2022-03-20T22:00:10Z","2 (allowed)"
x2_ysTuAic4,"Ancient Aliens: Have Artificially Enhanced Humans Been Around for Longer Than We Thought?","3m 18s","2022-03-20T20:00:10Z","1 (blocked)"
63KYBYKaCQw,"Structures Built by Prehistoric Society (S1, E6) | In Search of Aliens | Full Episode","42m 20s","2022-03-19T22:00:02Z","2 (allowed)"
ymriyOZBFFM,"Cursed: The Haunted Doll (S1, E1) | Full Episode","41m 54s","2022-03-18T22:00:31Z","2 (allowed)"
iEvrFhHM3aM,"Exposing Scam Artist Secrets (S3, E10) | Criss Angel: Mindfreak - Full Episode","21m 11s","2022-03-17T22:00:27Z","2 (allowed)"
ZS8R4ppzUoQ,"My Haunted House: Terrorized by Visions of the Past (S2, E7) | Full Episode","41m 38s","2022-03-16T22:00:23Z","2 (allowed)"
o5f3udSUKjA,"UFO Hunters: Police and UFO Encounters (S1, E6) | Full Episode","44m 43s","2022-03-15T22:00:17Z","2 (allowed)"
aKAIuxyxCT4,"MonsterQuest: Mutant Canines Killing Pets in the US? (S1, E6) | Full Episode","45m 1s","2022-03-14T22:00:01Z","2 (allowed)"
4kGEis6xKAA,"Charles Shaughnessy's Supernatural Encounter at 16th Century Castle | The Haunting Of - Full Episode","41m 14s","2022-03-13T22:00:04Z","2 (allowed)"
_GVjpbT9W1M,"Ancient Aliens: Rover's Mars Image Reveals Interesting Details","5m 6s","2022-03-13T20:00:05Z","1 (blocked)"
Qq6pY0obpLQ,"Searching for BIGFOOT (S1, E5) | In Search of Aliens | Full Episode","42m 22s","2022-03-12T23:00:08Z","2 (allowed)"
"sC-JgaBt8jk","Clash of the Gods: Hercules - Inspired by a Real Person??? (S1) | Full Episode","44m 44s","2022-03-11T23:00:20Z","2 (allowed)"
hJZ5XfCawrg,"BEING CHAINED TO CAR FILLED WITH EXPLOSIVES (S3, E9) | Criss Angel: Mindfreak - Full Episode","21m 38s","2022-03-10T23:00:30Z","2 (allowed)"
dZ7mgFoT7bI,"My Haunted House: Visions Lead Woman to Abandoned Hospital (S2, E6) | Full Episode","39m 1s","2022-03-09T23:00:23Z","2 (allowed)"
qMGy8GALo5E,"Was the Rendlesham Forest Incident a Potential Cover-up? - UFO Hunters (S1, E5) | Full Episode","44m 41s","2022-03-08T23:00:21Z","2 (allowed)"
4Jvckuh9lLk,"MonsterQuest: Beast in the Swamp (S3, E3) | Full Episode","45m 10s","2022-03-07T23:00:06Z","2 (allowed)"
9DfkqcTdqq8,"Nadine Velazquez Plagued by Ghosts in TWO Childhood Homes | The Haunting Of - Full Episode","41m 26s","2022-03-06T23:00:03Z","2 (allowed)"
"b2cVK-5I-44","Ancient Aliens: Growing Food on MARS","4m 13s","2022-03-06T21:00:11Z","1 (blocked)"
"2MSB3-ITDkk","The Magic Stone (S1, E4) | In Search of Aliens | Full Episode","42m 24s","2022-03-05T23:00:00Z","2 (allowed)"
4X96xOD58kU,"Clash of the Gods: GREATEST Showdown Ever: Olympians vs. Titans (S1) | Full Episode","45m 10s","2022-03-04T23:00:01Z","2 (allowed)"
3EMna_VvTGY,"My Haunted House: College Student TORMENTED by Imaginary Friend (S1, E8) | Full Episode","39m 1s","2022-03-02T23:00:01Z","2 (allowed)"
z3LaXf5Ndoo,"UFO Hunters: Searching the Ocean for UFO Wreck (S1, E2) | Full Episode","44m 43s","2022-03-01T23:00:33Z","2 (allowed)"
wXGEBXSMYrI,"MonsterQuest: Frightening Winged Beast in New Jersey (S3, E4) | Full Episode","45m 11s","2022-02-28T23:00:35Z","2 (allowed)"
7dUJyrwhI6Q,"Bernie Kopell's BLOODY Ghost Encounter in Niagara Falls | The Haunting Of - Full Episode","41m 22s","2022-02-27T23:00:08Z","2 (allowed)"
tXPQUsH5OP0,"Ancient Aliens: Secret Nazi Underground HQ in the Arctic","4m 21s","2022-02-27T21:00:18Z","1 (blocked)"
O0tqKfOJnPM,"Mystery of the Loch Ness Monster (S1, E3) | In Search of Aliens | Full Episode","42m 33s","2022-02-26T23:00:07Z","2 (allowed)"
oYoQy2BxthQ,"Clash of the Gods: The Epic Tragedy of Medusa (S1) | Full Episode","45m 20s","2022-02-25T23:00:40Z","2 (allowed)"
ZiRPytHwv14,"BOUND AND DRAGGED BY AN ATV (S3, E7) | Criss Angel: Mindfreak - Full Episode","21m 20s","2022-02-24T23:00:11Z","2 (allowed)"
xxapBUCeoKQ,"My Haunted House: TERRORIZED by Visions of a Little Girl (S2, E4) | Full Episode","41m 35s","2022-02-23T23:00:33Z","2 (allowed)"
pC8r1ptDK6o,"UFO Hunters: Crashing UFO Debris Kills Dog (S1, E1) | Full Episode","45m 12s","2022-02-22T23:00:31Z","2 (allowed)"
3iowasoxpqM,"MonsterQuest: Close Encounters With Bigfoot (S3, E8) | Full Episode","45m 10s","2022-02-21T22:59:58Z","2 (allowed)"
Tka8B_axJ4k,"Law & Order Actress, Elisabeth Rohm, Recounts Ghostly Encounter | The Haunting Of - Full Episode","41m 17s","2022-02-20T23:00:20Z","2 (allowed)"
8qjITcjfkVY,"Ancient Texts Found in Egyptian Temple | Ancient Aliens","4m 53s","2022-02-20T21:00:04Z","1 (blocked)"
PJYNNtFa9LU,"Time Travelers in World War II? (S1, E2) | In Search of Aliens | Full Episode","42m 25s","2022-02-19T23:00:07Z","2 (allowed)"
"ukf6ab3-jdA","Clash of the Gods: The Truth Behind Minotaurs (S1) | Full Episode","45m 10s","2022-02-18T23:00:22Z","2 (allowed)"
"iG--9HcRhGA","MAKING AN ELEPHANT VANISH AND REAPPEAR (S3, E6) | Criss Angel: Mindfreak - Full Episode","21m 18s","2022-02-17T23:00:14Z","2 (allowed)"
hIAQsh9mk8Q,"My Haunted House: The Eerie Family Farm (S1, E6) | Full Episode","41m 36s","2022-02-16T23:00:14Z","2 (allowed)"
gMqWZyZR3Vk,"UFO Hunters: Alien Invasion in Illinois (S2, E1) | Full Episode","44m 40s","2022-02-15T23:00:17Z","2 (allowed)"
O2gVID3sfGI,"MonsterQuest: Werewolf Sightings in Michigan (S1, E13) | Full Episode","45m 1s","2022-02-14T23:00:09Z","2 (allowed)"
5D1mPJDOoh0,"Chazz Palminteri's Recalls Ghostly Encounter at Bronx Restaurant | The Haunting Of - Full Episode","40m 43s","2022-02-13T23:00:02Z","2 (allowed)"
C5g3olJP0Nk,"Pyramids... in Antarctica?!? | Ancient Aliens","3m 56s","2022-02-13T21:00:49Z","1 (blocked)"
HquPpOd9958,"Did Atlantis Actually Exist? (S1, E1) | In Search of Aliens | Full Episode","41m 25s","2022-02-12T23:00:13Z","2 (allowed)"
jl3tPnzjYp4,"Clash of the Gods: Odysseus - Curse of the Sea (S1) | Full Episode","45m 7s","2022-02-11T23:00:16Z","2 (allowed)"
"w14-eQ-8tKU","BALANCING ON TWO UPRIGHT SCREWDRIVERS (S3, E5) | Criss Angel: Mindfreak - Full Episode","21m 17s","2022-02-10T23:00:32Z","2 (allowed)"
O9_KGTcwc5c,"My Haunted House: Ghostly Children Haunt Teen During Thunderstorm (S1, E5) | Full Episode",39m,"2022-02-09T23:00:11Z","2 (allowed)"
mnz1llG5VrA,"UFO Hunters: Aliens Take Over Texas (S1, E10) | Full Episode","44m 43s","2022-02-08T23:00:27Z","2 (allowed)"
"brUBsQvn-ao","Actress Connie Stevens & Daughter Shared Home With a GHOST? | The Haunting Of - Full Episode","40m 58s","2022-02-06T23:00:12Z","2 (allowed)"
"VJDdHcB7-OU","Ancient Aliens: Defacing a Stone Pillar To COVER UP Extraterrestrial Origins?","4m 12s","2022-02-06T21:00:09Z","1 (blocked)"
k1fOgVmM3Gk,"Clash of the Gods: Odysseus - A Warrior's Revenge (S1) | Full Episode","45m 10s","2022-02-04T23:00:34Z","2 (allowed)"
"_wpvE2uY-pw","Making a Lamborghini DISAPPEAR (S3, E4) | Criss Angel: Mindfreak - Full Episode","21m 20s","2022-02-03T23:00:14Z","2 (allowed)"
zLv96wQUMig,"UFO Hunters: Alien Crash Over the Colorado River (S2, E12) | Full Episode","44m 40s","2022-02-01T23:00:32Z","2 (allowed)"
Bj1r5uAm8Os,"MonsterQuest: KILLER CHIMPS on the Loose in America (S3, E22) | Full Episode","45m 15s","2022-01-31T23:00:05Z","2 (allowed)"
VHPgnfuxS84,"Criss Angel Walks Through EXPLODING Minefield | Criss Angel: Mindfreak","4m 37s","2022-01-31T21:00:08Z","1 (blocked)"
LZIlbNvw_gc,"Actor Eric Mabius Confronts Childhood Ghost Encounter (S1, E2) | The Haunting Of - Full Episode","40m 56s","2022-01-30T23:00:17Z","2 (allowed)"
rJJLySvxpYg,"Habitable Cities in 12,000-Year-Old Underground Caves? | Ancient Aliens",4m,"2022-01-30T21:00:19Z","1 (blocked)"
"n_5k-7Npihc","Actor Kevin Sorbo Encountered Ghostly Apparition at Texas Lake | The Haunting Of - Full Episode","40m 17s","2022-01-28T23:00:23Z","2 (allowed)"
JHRK4tFGbR0,"Escaping a Caged Truck Filled With EXPLOSIVES | Criss Angel: Mindfreak - Full Episode","21m 13s","2022-01-27T23:00:06Z","2 (allowed)"
tTL5z5Qe9eo,"My Haunted House: DEMONIC Presence in Remote Cabin (S1, E3) | Full Episode","42m 25s","2022-01-26T23:00:20Z","2 (allowed)"
"ycgpms-qIUg","UFO Hunters: Air France Pilots Recounts Seeing UFO During Flight (S2, E10) | Full Episode","44m 35s","2022-01-25T23:00:22Z","2 (allowed)"
CEM4_KPQZGw,"MonsterQuest: Gigantic KILLER Fish (S1, E8) | Full Episode","45m 30s","2022-01-24T23:00:09Z","2 (allowed)"
TfMF0YK86JE,"Bike Vanish from Exploding Cage | Criss Angel Mindfreak","5m 12s","2022-01-24T21:00:18Z","1 (blocked)"
5TihjBY9jbk,"Clash of the Gods: Tolkien's Lord of the Rings (S1) | Full Episode","45m 20s","2022-01-23T23:00:08Z","2 (allowed)"
pNBctAe0C9k,"12,000-year-old Monument Built by Ancient Civilization | Ancient Aliens","5m 9s","2022-01-23T21:00:17Z","1 (blocked)"
tISCS36EDXk,"Clash of the Gods: Ancient Greece's Most FEARED God (S1) | Full Episode","45m 10s","2022-01-21T23:00:25Z","2 (allowed)"
ZtLm8zaEHY8,"STEAMROLLING Over Body While Laying on Broken Glass | Criss Angel: Mindfreak - Full Episode","21m 12s","2022-01-20T23:00:14Z","2 (allowed)"
Eka61N_NNvU,"My Haunted House: Woman TORMENTED by Death Visions (S1, E2) | Full Episode","42m 32s","2022-01-19T23:00:06Z","2 (allowed)"
hMbhJl3lyoA,"UFO Hunters: Possible Underground ALIEN Bases Found? (S2, E15) | Full Episode","44m 41s","2022-01-18T23:00:31Z","2 (allowed)"
j_r3wdODTzw,"Kim Carnes and the Childlike Spirit in Her Old Home | The Haunting Of - Full Episode","40m 27s","2022-01-16T23:00:18Z","2 (allowed)"
XnpuephZye4,"Ancient Aliens: Mystery of the Sun Disk","3m 15s","2022-01-16T21:00:14Z","1 (blocked)"
LNqMlsI_QGQ,"Clash of the Gods: Beowulf - The Viking Warrior (S1) | Full Episode","45m 20s","2022-01-14T23:00:07Z","2 (allowed)"
cZMILwvgsY0,"MIND-BLOWING Levitation 500 FEET in the Air (S3, E1) | Criss Angel: Mindfreak - Full Episode","44m 2s","2022-01-13T23:00:31Z","2 (allowed)"
qFgnO3dKHuw,"My Haunted House: Dangerous Spirit STALKS Pregnant Woman (S1, E1) | Full Episode","42m 32s","2022-01-12T23:00:17Z","2 (allowed)"
2wzOVTNgkvo,"UFO Hunters: New Evidence at Roswell UFO Crash Site (S2, E5) | Full Episode","44m 40s","2022-01-11T23:00:01Z","2 (allowed)"
"lsK-m8Oo0eQ","MonsterQuest: Floating Human-Like Creatures Hovering in the Sky? (S3, E21) | Full Episode","45m 10s","2022-01-10T23:00:31Z","2 (allowed)"
"W-NGN7AYwv4","Actor Harry Lennix's TERRIFYING Supernatural Possession | The Haunting Of - Full Episode","40m 19s","2022-01-09T23:00:23Z","2 (allowed)"
pSk37W1YUjg,"Keyhole Kofun: Extraterrestrial Burial Mounds in Japan? | Ancient Aliens","2m 20s","2022-01-09T21:00:26Z","1 (blocked)"
q6WKZ06ihS0,"Clash of the Gods: Thor - The Protector God (S1) | Full Episode","45m 20s","2022-01-07T23:00:20Z","2 (allowed)"
dz50ZqGhfs8,"Criss Angel STOPS His Pulse (S2, E21) | Criss Angel: Mindfreak - Full Episode","21m 41s","2022-01-06T23:00:17Z","2 (allowed)"
GJPhnMaXVFA,"Haunted Encounters: Infamous Black Dahlia Murder (S1, E2) | Full Episode",42m,"2022-01-05T23:00:11Z","2 (allowed)"
TORLubiazWo,"UFO Hunters: 1897 UFO Crash (S2, E4) | Full Episode","44m 41s","2022-01-04T23:00:21Z","2 (allowed)"
f4_7BzjEjJg,"MonsterQuest: Cat-Sized MEGA Rats (S2, E6) | Full Episode","45m 10s","2022-01-03T23:00:13Z","2 (allowed)"
06dkYH5PiPQ,"Gina Gershon Revisits Her Old Haunted Apartment from College (S1, E7) | Full Episode","41m 7s","2022-01-02T23:00:00Z","2 (allowed)"
"53gJ08tA-Fc","Alien Contact Between the Japanese Found in Shintoism? | Ancient Aliens","2m 28s","2022-01-02T21:00:32Z","1 (blocked)"
