"Video ID",Title,Length,Published
iRQoIHVhPBQ,"My Haunted House: Couple's Relationship Put to Test With Paranormal Activity at Their New Home","10m 13s","2022-12-02T23:00:31Z"
12W8vcNTNOw,"Most Death-Defying Illusion Ever: ""Death Crash"" (S5, E5) Criss Angel: Mind Freak | Full Episode","43m 46s","2022-12-01T23:00:00Z"
"CJfHRQ5-OjA","Unidentified UFO Infiltrates San Diego Sky | The UnXplained","5m 28s","2022-12-01T21:00:03Z"
cR1wKBP1NxU,"My Ghost Story: Man Shares Chilling Experiences Working at a Haunted Morgue","6m 47s","2022-11-30T23:00:26Z"
0GB7pr23Ke0,"Exploring the Soviet Version of ""Area 51"" (S2, E9) UFO Files | Full Episode","44m 3s","2022-11-29T23:00:00Z"
S4TQKsc4oRg,"Hunting for Treasures Stolen by Nazis (S2, E6) In Search Of | Full Episode","42m 21s","2022-11-28T23:00:23Z"
_q5zCFVE8n0,"Marilyn Manson Faces Terrifying Consequences (S2, E10) Celebrity Ghost Stories | Full Episode","43m 12s","2022-11-27T23:00:27Z"
"KaVOxAQ-i0I","Ancient Aliens: The Shiva Linga of India","5m 15s","2022-11-27T21:00:07Z"
KcSVYaoUYPA,"Unidentified Flying Creatures Cannot be Seen with Naked Eye (S1, E11) MonsterQuest | Full Episode","45m 28s","2022-11-26T23:00:19Z"
Nwai5edouiE,"My Haunted House: Ghost of Old Woman Reappears in Cursed Home Chasing Away New Owner","10m 21s","2022-11-25T22:59:54Z"
B7P7CKnScyw,"Criss Attempts TELEPORTING Himself (S5, E4) Criss Angel: Mind Freak | Full Episode","43m 56s","2022-11-24T22:59:49Z"
Sc2HovRIYEQ,"The Long Lost Continent of Mu | The UnXplained","5m 4s","2022-11-24T20:59:51Z"
HSEMebaxe9A,"My Ghost Story: Paranormal Activity Caught on Camera in an Abandoned School","7m 40s","2022-11-23T23:00:12Z"
4M5RT3NE_Jg,"Mysterious Events and Mexican Folklore (S2, E12) UFO Files | Full Episode","45m 2s","2022-11-22T23:00:04Z"
85ap6CplTzU,"Redrawing the Map of Bermuda Triangle (S2, E5) In Search Of | Full Episode","41m 56s","2022-11-21T23:00:03Z"
CoL7ooaZj08,"Haylie Duff's Ghost Encounter, Dark Premonition (S2, E9) Celebrity Ghost Stories | Full Episode","43m 5s","2022-11-20T23:00:16Z"
b8JaL8xJ59g,"Experts Look for Proof of Legendary Giant Squid (S2, E16) MonsterQuest | Full Episode","45m 10s","2022-11-19T23:00:30Z"
EiN4fE_7l_g,"Ancient Aliens: Pandora's Box of Demons","5m 11s","2022-11-19T20:00:03Z"
B5Di7nVHMt0,"My Haunted House: Spirit of Old Woman Returns to Her Home Terrorizing Karen and Her Son","10m 26s","2022-11-18T23:00:18Z"
x4ZkhuLLCL4,"Levitating an ENTIRE Las Vegas Crowd (S5, E3) Criss Angel: Mindfreak | Full Episode","43m 35s","2022-11-17T23:00:43Z"
v3_9TRsg4ek,"The Wright's Brothers Revolutionize Flying | The UnXplained","6m 1s","2022-11-17T21:00:28Z"
WgfysGT5l9A,"My Ghost Story: Spirit of Late Bishop Roam Halls of Brownella Cottage",7m,"2022-11-16T23:00:20Z"
e4FipSoBKIY,"Beyond The War of the Worlds (S2, E11) UFO Files | Full Episode","44m 50s","2022-11-15T23:00:32Z"
UdEOsT_v4uE,"In Search Of: Ancient Secrets of the Bible (S2, E4) | Full Episode","43m 3s","2022-11-14T23:00:17Z"
F_ETAIz0cQE,"""My Heart JUMPED Into My Throat"" - Celebrity Ghost Stories (S3, E7) | Full Episode | LMN","43m 29s","2022-11-13T23:00:13Z"
cLgOkmmkvbQ,"Ancient Aliens: The Discovery of New Elements","4m 5s","2022-11-13T21:00:24Z"
EO1MhHrzcWQ,"Video Proof of SEA MONSTERS (S3, E10) MonsterQuest | Full Episode","45m 10s","2022-11-12T23:00:06Z"
yb39NV6BMLE,"My Haunted House: Bachelorette Party Gone Wrong With Terrifying Occurrences in Haunted Cabin","10m 34s","2022-11-11T23:00:53Z"
HNOcUCuaBrI,"Traversing A Field Filled with LIVE EXPLOSIVES (S5, E2) Criss Angel: Mindfreak | Full Episode","44m 10s","2022-11-10T23:00:22Z"
SX9IPRr9TBM,"The Making of an Evil Genius | The UnXplained","6m 13s","2022-11-10T21:00:15Z"
Qs8ViIOtnzw,"AlienCon is Back! Coming to Pasadena, CA March 4-5, 2023",41s,"2022-11-09T23:24:48Z"
uHEgKf7jee4,"My Ghost Story: Video Footage in Marijuana Shop SHOCKS Paranormal Investigators","7m 7s","2022-11-09T23:00:37Z"
LOXXc_ktzow,"Top Secret Flying Saucer Designs of the Air Force (S2, E10) UFO Files | Full Episode","45m 19s","2022-11-08T23:00:12Z"
mEauxBzVDPo,"117 English Colonists VANISHED Without a Trace (S2, E3) In Search Of | Full Episode","42m 29s","2022-11-07T23:00:20Z"
"Nk6oi-ZXdF0","Ancient Aliens: Human-Alien Hybrids","5m 5s","2022-11-06T21:00:17Z"
nkaThDN1ZQc,"The Rapture and Lead Up to The Apocalypse (S1, E12) Nostradamus Effect | Full Episode","44m 21s","2022-11-05T22:00:28Z"
FgWyV0_8qt8,"My Haunted House: Woman Living in Old Speakeasy Haunted by the Ghost of Owner","10m 6s","2022-11-04T22:00:18Z"
