"Video ID",Title,Length,Published
PEZdaeLWsjM,"Extraordinary Hayley Okines on living with a rare ageing disease | 60 Minutes Australia","14m 21s","2018-10-17T04:48:30Z"
wBEW4Z_enO4,"Rare disease ages children eight times faster | 60 Minutes Australia","13m 3s","2018-10-17T04:35:00Z"
jIJeL75gZwA,"Mission to Mars searching for extra-terrestrial life | 60 Minutes Australia","14m 34s","2018-10-17T03:00:03Z"
9Zuaanlr9jU,"Mick Fanning opens up about shark attack | 60 Minutes Australia","15m 33s","2018-10-16T20:30:00Z"
8hOJFqawlPU,"Who killed Elvis Presley? A special investigation | 60 Minutes Australia","26m 13s","2018-10-16T11:00:01Z"
5JgpBXXl0Po,"The parallels between Lloyd Rayney and Lindy Chamberlain | 60 Minutes Australia","3m 3s","2018-10-16T09:30:01Z"
7yx9C5E3_Co,"Australian parents abandon surrogate child with Down Syndrome | 60 Minutes Australia","39m 24s","2018-10-16T09:00:00Z"
aceOxRpbkUo,"Why Lloyd Rayney believes his wife's murderer is still out there | 60 Minutes Australia","4m 13s","2018-10-16T08:00:01Z"
5Sp5IY9jZ_8,"Wikileaks founder Julian Assange talks about escaping embassy | 60 Minutes Australia","15m 57s","2018-10-16T04:31:11Z"
q66eq63F570,"Bizarre sumo wrestler training | 60 Minutes Australia","11m 34s","2018-10-15T20:00:03Z"
"lG-_bMbyb0s","Who killed young mum Corryn Rayney? Falsely accused husband breaks silence | 60 Minutes Australia","47m 19s","2018-10-15T08:30:01Z"
_gJLW3yE61U,"An intimate interview with 'the sexiest man alive' George Clooney | 60 Minutes Australia","12m 29s","2018-10-12T20:00:01Z"
E2QvFKowOwk,"Living legend Sir David Attenborough - one of nature's gentlemen | 60 Minutes Australia","12m 39s","2018-10-12T08:30:01Z"
h463KCOhqZg,"Sneak peek: Australia’s most doubted man reveals all | 60 Minutes Australia","1m 17s","2018-10-12T02:34:06Z"
fp1Jy9uSvJ4,"Bruce Springsteen on his farm in New Jersey | 60 Minutes Australia","11m 50s","2018-10-11T20:00:03Z"
"EZYMC-bP7gE","Who or what killed King Tut? - Egypt's most famous pharaoh | 60 Minutes Australia","14m 18s","2018-10-11T08:30:00Z"
ehiYfGB6rDo,"Justin Bieber visits Australia for the very first time | 60 Minutes Australia","12m 46s","2018-10-10T20:00:02Z"
I60WGzewsh8,"Turia Pitt was burned alive during an ultra-marathon | 60 Minutes Australia","30m 51s","2018-10-10T08:30:00Z"
UMe3YUP2Uos,"Scientist says same-sex schools are a disadvantage | 60 Minutes Australia","3m 5s","2018-10-09T10:00:04Z"
"xlm-JjuEFG4","What Stormy Daniels thinks of Monica Lewinsky | 60 Minutes Australia","1m 50s","2018-10-09T09:45:00Z"
XeXGvVybCQo,"Rare insight into the mind of Donald Trump | 60 Minutes Australia","3m 58s","2018-10-09T09:30:00Z"
vgYRLXYqasI,"How history will remember Stormy Daniels and Donald Trump | 60 Minutes Australia","2m 28s","2018-10-09T09:15:01Z"
3u_yTzJ_WYQ,"Stormy Daniels' message to Donald Trump | 60 Minutes Australia",2m,"2018-10-09T09:00:01Z"
juFsjP90um8,"Stormy Daniels regrets 'body shaming' Trump | 60 Minutes Australia","3m 3s","2018-10-09T08:30:00Z"
3EqTW6MdE2U,"What's better for kids: single-sex or co-ed schools? | 60 Minutes Australia","13m 1s","2018-10-08T10:00:00Z"
QnQ_iYolbAA,"Should transgender athlete Hannah Mouncey be allowed to play in the AFLW? | 60 Minutes Australia","5m 5s","2018-10-08T09:00:02Z"
gzCXdkFN3mQ,"EXCLUSIVE: Stormy Daniels tell-all interview | 60 Minutes Australia","23m 50s","2018-10-08T08:00:04Z"
"ta--z98DCfs","Young, rising star Ashton Kutcher on 'love of his life' Demi Moore | 60 Minutes Australia","10m 51s","2018-10-06T10:30:02Z"
224fiqe5PyU,"'It's my knickers' - Lang and Rose Hancock's infamous 1986 interview | 60 Minutes Australia","13m 58s","2018-10-06T09:00:00Z"
"NbScCel-upc","The survivors of Mt Everest's worst 36 hour tragedy (1996) | 60 Minutes Australia","16m 31s","2018-10-05T21:00:01Z"
OTD10NhMeJ0,"60 Minutes visit Hong Kong during violent demonstrations (1989) | 60 Minutes Australia","9m 42s","2018-10-05T09:30:01Z"
XN2tHrktuv8,"1993 interview with U2's Bono on his mission ""to change the world"" | 60 Minutes Australia","13m 54s","2018-10-04T21:00:02Z"
Dt4TkbREuT0,"The Amazon tribe that inspired Avatar | 60 Minutes Australia","14m 52s","2018-10-04T10:30:00Z"
FB0bNHYoiAU,"Sneak peek: Same-sex or co-ed schools – what’s really best for our kids? | 60 Minutes Australia","1m 1s","2018-10-03T23:35:06Z"
aJ0b9ZL5nNY,"The Indian 'Irulas tribe' snake and rat busters (1990) | 60 Minutes Australia","13m 56s","2018-10-03T20:00:00Z"
"m1-eHFHTcGY","""Am I a killer?"" Controversial Zimbabwe President Robert Mugabe | 60 Minutes Australia","12m 53s","2018-10-03T09:30:01Z"
pGII4jpEGq8,"Elderly Aussies go through hell on Europe bus tour (1986) | 60 Minutes Australia","17m 50s","2018-10-02T21:00:06Z"
CXetSUG3KfI,"'Za Gaman' - The world's craziest TV game show (1985) | 60 Minutes Australia","13m 10s","2018-10-02T10:30:01Z"
hFU1L58V63g,"Sneak peek: The Stormy Daniels tell all interview | 60 Minutes Australia","1m 14s","2018-10-02T09:30:11Z"
6GlNQzjii1c,"Remote village where people walk on all fours | 60 Minutes Australia","15m 45s","2018-10-02T07:30:01Z"
aZbviFGLmZ0,"Rare and engangered four metre long anaconda that weighs more than 60 kilos | 60 Minutes Australia","14m 43s","2018-09-28T09:30:01Z"
tJnJ_fTYofQ,"Inspiring man born without arms or legs - Nick Vujicic | 60 Minutes Australia","13m 52s","2018-09-27T09:30:02Z"
M1tJtTI9Zq4,"Niall Horan on life, love and why One Direction called it quits | 60 Minutes Australia","13m 7s","2018-09-27T09:30:00Z"
_WAPRrqltY4,"Rod Stewart reveals the story behind the lyrics to his hit 'Maggie May' | 60 Minutes Australia","1m 5s","2018-09-26T09:45:02Z"
"d-5L3hmIdjw","He said what? Aussie reporter tells Rod Stewart his song is 'too long!' | 60 Minutes Australia","2m 15s","2018-09-26T09:45:00Z"
"H6DjRXo-s5Q","The funny question Prince William asked Rod Stewart during his knighthood | 60 Minutes Australia","2m 18s","2018-09-26T09:30:20Z"
YZPSzGN4e44,"Rod Stewart tells the incredible story of how his career began | 60 Minutes Australia","3m 47s","2018-09-26T09:30:01Z"
4l6rLZUwFDA,"Teen survives after steel pole speared through skull | 60 Minutes Australia","28m 27s","2018-09-26T09:30:00Z"
8ceopgfLhy4,"What Rod Stewart really thinks of ASAP Rocky's release of 'Everyday' | 60 Minutes Australia","1m 48s","2018-09-26T09:00:00Z"
pHBYxPmcPR4,"Research says Australia's faith in politics halved in 10 years | 60 Minutes Australia","2m 40s","2018-09-25T10:45:00Z"
vyHsdilYqX4,"Anthony Albanese and Craig Laundy on the person who broke Australian politics | 60 Minutes Australia","2m 41s","2018-09-25T10:15:01Z"
VuV6MMUPBvU,"Julie Bishop says politics needs less theatre and more substance | 60 Minutes Australia","3m 26s","2018-09-25T10:00:07Z"
h9paP0G20m0,"Julie Bishop's call to arms: 'We need more women in parliament' | 60 Minutes Australia","2m 23s","2018-09-25T09:45:00Z"
lCjjKEvyGrU,"Julie Bishop says Australian politicians have 'lowered the benchmark' | 60 Minutes Australia","3m 10s","2018-09-25T09:30:00Z"
"cMbC-GsE2VA","Terminally ill patient demands to have a choice in how she dies | 60 Minutes Australia","3m 3s","2018-09-25T09:15:00Z"
gXTF0ELZ9fY,"The doctor risking a murder charge in the fight to change euthanasia laws | 60 Minutes Australia","3m 41s","2018-09-25T09:00:04Z"
NeWTdNUVtk4,"Will Smith's flirtiest interview ever | 60 Minutes Australia","13m 44s","2018-09-25T06:52:25Z"
nDAf2CRbhv0,"Rod Stewart runs out of petrol while showing off new Lamborghini | 60 Minutes Australia",2m,"2018-09-25T00:56:59Z"
"-RWzNs3MmA8","Julie Bishop breaks her silence on Australian politics | 60 Minutes Australia","12m 49s","2018-09-24T10:30:00Z"
PNz8lP7qSTc,"Doctors risk jail by admitting they euthanise patients - Part two | 60 Minutes Australia","8m 4s","2018-09-24T09:45:01Z"
C9V58PImM5Y,"Doctors risk jail by admitting they euthanise patients - Part one | 60 Minutes Australia","13m 33s","2018-09-24T09:30:01Z"
"SG-JWU9rT6U","Up close and personal with Rod Stewart - Hit man: Part two | 60 Minutes Australia","1m 46s","2018-09-24T02:52:14Z"
"-rFhbvg9Cio","Up close and personal with Rod Stewart - Hit man: Part one | 60 Minutes Australia","12m 57s","2018-09-24T02:45:01Z"
56JCVbaCqCM,"Mother of the Port Arthur massacre killer, Martin Bryant, speaks out | 60 Minutes Australia","16m 57s","2018-09-22T09:30:01Z"
"hpTCZ-hO6iI","People who remember every second of their life | 60 Minutes Australia","13m 43s","2018-09-21T09:30:03Z"
ExWZMChHsD8,"Sneak peek: Julie Bishop speaks out | 60 Minutes Australia",49s,"2018-09-21T09:19:43Z"
ousx5p9le9c,"At home with rock icon Rod Stewart - Sneak peek | 60 Minutes Australia","1m 3s","2018-09-20T10:01:26Z"
rZNOTVvRy4o,"Doctor admits to euthanising patients - Sneak peek | 60 Minutes Australia","1m 17s","2018-09-20T09:23:08Z"
lqcr_FYpOJg,"Man scales buildings with no safety harness - Don't look down | 60 Minutes Australia","16m 32s","2018-09-20T09:00:03Z"
2uy0O3c6EWg,"The brave female fighters winning the war against ISIS | 60 Minutes Australia","23m 2s","2018-09-19T09:00:00Z"
tuQ26qDz2uA,"Liane Moriarty's hilarious Emmy's moment with Keith Urban | 60 Minutes Australia","2m 10s","2018-09-18T10:00:08Z"
xoMZ42595PM,"P!nk and Nicole Kidman can't get enough of this Aussie author| 60 Minutes Australia","2m 45s","2018-09-18T09:45:00Z"
ObnZIJM9P8M,"Nicole Kidman says she's Liane Moriarty's biggest fan | 60 Minutes Australia","2m 18s","2018-09-18T09:30:00Z"
Ag2lNCnJ4eg,"The pros and cons of pet cloning. Would you do it? | 60 Minutes Australia","3m 17s","2018-09-18T09:15:01Z"
T3ZrjqCQRog,"Data expert reveals the harsh reality of Australia's housing crisis | 60 Minutes Australia","4m 40s","2018-09-18T09:00:03Z"
LjTRX6x5T9o,"The awkward moment Nicole Kidman met Big Little Lies author Liane Moriarty | 60 Minutes Australia","1m 50s","2018-09-18T03:55:55Z"
d_DNCM6Daew,"21-year-old Nicole Kidman in her first ever 60 Minutes interview (1989) | 60 Minutes Australia","12m 22s","2018-09-18T03:30:10Z"
ogPoJ9r8mVI,"Nicole Kidman looks back on retro 80's interview | 60 Minutes Australia",52s,"2018-09-18T03:24:42Z"
4tKwnNjQPzo,"Novel gazing - The Aussie author behind Hollywood hit Big Little Lies | 60 Minutes Australia","13m 54s","2018-09-17T11:00:00Z"
"E1m2-iewIBM","Jurassic bark: Part two - Pet owners spending $135,000 to clone their dogs | 60 Minutes Australia","6m 59s","2018-09-17T10:15:01Z"
"-jTxxN7Lhcw","Jurassic bark: Part one - Pet owners spending $135,000 to clone their dogs | 60 Minutes Australia","10m 36s","2018-09-17T10:00:00Z"
BbFvwYVfwq0,"Bricks and slaughter: Part two - Exposing Australia's housing crisis | 60 Minutes Australia","6m 7s","2018-09-17T09:45:00Z"
"smPR0s2W-Ck","Bricks and slaughter: Part one - Exposing Australia's housing crisis | 60 Minutes Australia","11m 16s","2018-09-17T09:30:00Z"
UTRJKRgJo7Y,"Roshani reunites with mother 28 years after she was forced to give her up | 60 Minutes Australia","22m 20s","2018-09-13T20:00:00Z"
"I-09lxPGcM4","Wesley Koni's story of survival from a horrific fire and return to PNG | 60 Minutes Australia","20m 42s","2018-09-13T09:30:00Z"
"2Fn9U-BF21A","How Fentanyl killed Sandra's footballer son | 60 Minutes Australia","3m 13s","2018-09-12T09:30:00Z"
7b17PaFqnIA,"Survivors return to 9/11 ground zero | 60 Minutes Australia","14m 58s","2018-09-11T00:27:59Z"
dQWyDcJc510,"Deadly Painkiller, Fentanyl: Part two | 60 Minutes Australia","6m 48s","2018-09-10T09:45:01Z"
cR0uQM8hVys,"Deadly Painkiller, Fentanyl: Part one | 60 Minutes Australia","12m 49s","2018-09-10T09:30:00Z"
66M3bohWnj8,"LAPD compensation after wrongly accusing death penalty ""wholly inadequate"" | 60 Minutes Australia","3m 10s","2018-09-04T11:00:01Z"
5ARfbBYekzY,"Juan Catalan forgives police who framed him for murder he didn't commit | 60 Minutes Australia","3m 17s","2018-09-04T10:30:01Z"
ZZs_v_UuyG0,"Parents claim it's impossible to say 'no' to gaming addict son | 60 Minutes Australia","2m 24s","2018-09-04T10:00:04Z"
huuVzYX7iz4,"Experts say video game addiction has similar effect of problem gambling | 60 Minutes Australia","2m 24s","2018-09-04T09:30:01Z"
7EXSpojeyEY,"Rare insight into the behind the scenes life of Beyoncé | 60 Minutes Australia","12m 1s","2018-09-04T01:44:21Z"
Zn33OHHjcFI,"Steve Irwin on how much he loves daughter Bindi Irwin | 60 Minutes Australia","1m 11s","2018-09-04T00:34:50Z"
r9651sK689w,"Won't stop, can't stop: Fortnite: Part three - Addicted to online gaming | 60 Minutes Australia","5m 29s","2018-09-03T10:00:09Z"
"0Yg-FLIAdXA","Won't stop, can't stop: Fortnite: Part two - Addicted to online gaming | 60 Minutes Australia","7m 12s","2018-09-03T09:45:00Z"
"R--s3wwIl_s","Won't stop, can't stop: Fortnite: Part one - Addicted to online gaming | 60 Minutes Australia","12m 24s","2018-09-03T09:30:00Z"
qXPijKajTB0,"Children of the night: young kids allergic to the sun | 60 Minutes Australia","14m 46s","2018-08-31T09:30:04Z"
"P-hBmOyVMXo","The Zahra Baker mystery (2011) - What really happened to the 10-year-old? | 60 Minutes Australia","16m 16s","2018-08-30T10:30:01Z"
gQ2XQvPn21c,"The fall guys (2012) - Extreme kayaking over 20-storey high waterfalls | 60 Minutes Australia","12m 8s","2018-08-30T10:30:01Z"
SU2E4HrJURA,"The cruel sea (2010) - Parents killed saving children from rip | 60 Minutes Australia","13m 46s","2018-08-29T10:00:04Z"
"0MwALTeo-7g","Meet the mum defying the odds of science | 60 Minutes Australia","15m 5s","2018-08-29T09:30:01Z"
rYl2gXbwom0,"Russell Brand's golf buggy escapade with Aussie reporter | 60 Minutes Australia","1m 31s","2018-08-29T01:10:16Z"
24qIVbVn5Ac,"How the Golden State Killer chose his victims - 13 murders and 50 rapes | 60 Minutes Australia","4m 4s","2018-08-28T00:26:31Z"
gBTDhSFHBVQ,"Should Barry Hall have lost job over vulgar comment? - Age of outrage debate | 60 Minutes Australia","4m 11s","2018-08-28T00:20:33Z"
45vzHwgtwz8,"Why the Age of Outrage is diluting the #MeToo movement | 60 Minutes Australia","3m 21s","2018-08-27T23:59:47Z"
0J9UF7x79Ic,"Age of outrage: Part two - Science proves we’re getting high on hate | 60 Minutes Australia","6m 29s","2018-08-27T03:52:44Z"
6h_4_lEm5fY,"Age of outrage: Part one - Science proves we’re getting high on hate | 60 Minutes Australia","10m 51s","2018-08-27T03:52:39Z"
fMFJdV8lQAY,"Imran Khan (2015) - Imran Khan says he's not afraid of death | 60 Minutes Australia","14m 1s","2018-08-24T02:47:58Z"
Iswd3I98_Vk,"How did an Australian boxer become an ISIS fighter? | 60 Minutes Australia","3m 40s","2018-08-22T10:00:04Z"
Ie11mlR7Lfw,"How a young mother escaped ISIS and found freedom | 60 Minutes Australia","5m 8s","2018-08-22T09:30:00Z"
Saq3og25gd8,"The Lombardo family's fight to find a cerebral palsy cure | 60 Minutes Australia","3m 26s","2018-08-22T09:00:03Z"
LZAKp278Fp8,"Inspirational Aussie family defying the drought | 60 Minutes Australia","5m 28s","2018-08-21T10:00:02Z"
NCZs2s6Cd_M,"ISIS bride, Aussie baby: Part two - Should we let them call Australia home? | 60 Minutes Australia","8m 56s","2018-08-21T09:45:00Z"
qEDjlF9wejQ,"ISIS bride, Aussie baby: Part one - Should we let them call Australia home? | 60 Minutes Australia","13m 50s","2018-08-21T09:30:03Z"
Fxrr6sf4GWI,"The big step: Part two - An untested procedure promising cerebral palsy cure | 60 Minutes Australia","10m 13s","2018-08-20T09:45:01Z"
tjMJtswPjhY,"The big step: Part one - An untested procedure promising cerebral palsy cure | 60 Minutes Australia","10m 45s","2018-08-20T09:30:01Z"
AJQhNiTZJEs,"Madonna (1991) - Candid interview with the Queen of Pop | 60 Minutes Australia","14m 25s","2018-08-15T10:30:01Z"
zQAMvJuBxk8,"Hell of a view - Liz Hayes' dangerous journey to Mount Kilauea volcano | 60 Minutes Australia","13m 5s","2018-08-15T04:25:36Z"
OtUPrdOKIZo,"A magpie called Penguin: Part two - How a quirky little bird saved a family | 60 Minutes Australia","6m 15s","2018-08-14T09:45:00Z"
pV7t28Ufc5w,"A magpie called Penguin: Part one - How a quirky little bird saved a family | 60 Minutes Australia","9m 9s","2018-08-14T09:30:01Z"
MnYoxF7j8oM,"Gamble of life: Part two - Making babies to cure children | 60 Minutes Australia","8m 35s","2018-08-13T09:45:00Z"
PVKtNC95wbw,"Gamble of life: Part one - Making babies to cure children | 60 Minutes Australia","11m 4s","2018-08-13T09:30:00Z"
b2gmTiuk_uI,"Mt Frightening (1998) - Liz Hayes ventures up Hawaii's Kilauea Volcano | 60 Minutes Australia","13m 7s","2018-08-09T03:48:51Z"
XxIJnRUgfQU,"Where are the Turpin thirteen now? | 60 Minutes Australia","3m 50s","2018-08-07T11:00:03Z"
lbP4MW_7GV4,"UnPleasantville: Part three - The depraved world of the Turpin family | 60 Minutes Australia","6m 39s","2018-08-07T10:00:06Z"
"aXjhuIlf-xI","UnPleasantville: Part two - The depraved world of the Turpin family | 60 Minutes Australia","6m 20s","2018-08-07T09:45:02Z"
CXHQt3b733g,"UnPleasantville: Part one - The depraved world of the Turpin family | 60 Minutes Australia","11m 1s","2018-08-07T09:30:01Z"
Fg04ZPizr4g,"Spitting the dummy: Part two - Is NAPLAN making Australian schools dumber? | 60 Minutes Australia",9m,"2018-08-06T09:45:02Z"
_0_kvM6SoJY,"Spitting the dummy: Part one - Is NAPLAN making Australian schools dumber? | 60 Minutes Australia","11m 25s","2018-08-06T09:30:02Z"
FeYr9PWYpfU,"Imran Khan - A ""living God"" (1992) | 60 Minutes Australia","15m 32s","2018-08-01T00:55:22Z"
"lcXV41-POYI","Mr and Mrs Khan (1995) - Imran and Jemima's first interview since marriage | 60 Minutes Australia","13m 46s","2018-08-01T00:54:57Z"
Nr0dQzHbiDc,"Imran Khan's first ever interview on 60 Minutes (1984) | 60 Minutes Australia","12m 34s","2018-08-01T00:50:32Z"
"-2wUm7yvMWU","Should Australia change its organ donation laws? | 60 Minutes Australia","3m 5s","2018-07-31T10:30:01Z"
akbKQVTYpoI,"Zane Urasli's parents pay tribute to their ""little superhero"" | 60 Minutes Australia","2m 50s","2018-07-31T10:00:00Z"
746B_x_jUEc,"Why Henri van Breda's girlfriend insists he is innocent | 60 Minutes Australia","3m 58s","2018-07-31T09:45:01Z"
"Xz-Umkf5UVE","The myths and rumours in Henri van Breda's murder trial | 60 Minutes Australia","3m 43s","2018-07-31T09:30:01Z"
SRY3TkJRUxU,"Saying thanks: Part two - Should organ donors and recipients meet? | 60 Minutes Australia","9m 3s","2018-07-30T10:45:01Z"
ubakQsvnvR4,"Saying thanks: Part one - Should organ donors and recipients meet? | 60 Minutes Australia","10m 39s","2018-07-30T10:30:01Z"
hkGWtszjIqQ,"The killer within: Part three | Why did Henri van Breda murder his family? | 60 Minutes Australia",7m,"2018-07-30T10:00:04Z"
sdvbeDKppZs,"The killer within: Part two | Why did Henri van Breda murder his family? | 60 Minutes Australia","9m 36s","2018-07-30T09:45:01Z"
SUle4WKnYU0,"The killer within: Part one | Why did Henri van Breda murder his family? | 60 Minutes Australia","11m 25s","2018-07-30T09:30:01Z"
"d-V_aLbeMto","Explainer: How the Dianne tragedy unfolded | 60 Minutes Australia","11m 9s","2018-07-28T10:30:00Z"
x8Ta4DNams8,"Sneak peek: Should organ donors and recipients be allowed to meet? | 60 Minutes Australia","1m 13s","2018-07-27T06:45:13Z"
dCUq_eMliI4,"A world exclusive: The van Breda murders | 60 Minutes Australia","1m 19s","2018-07-25T09:30:02Z"
CdcYqyIaI7k,"On tour with One Direction (2013) | 60 Minutes Australia","11m 6s","2018-07-24T01:33:59Z"
3TWaJ5BAUAs,"The cruel sea: Part five - A boat capsizes with seven mates trapped inside | 60 Minutes Australia","6m 47s","2018-07-23T10:30:01Z"
"D6-92vKkFMU","The cruel sea: Part four - A boat capsizes with seven mates trapped inside | 60 Minutes Australia","8m 27s","2018-07-23T10:15:00Z"
gwjcKlvgLMU,"The cruel sea: Part three - A boat capsizes with seven mates trapped inside | 60 Minutes Australia","10m 2s","2018-07-23T10:00:08Z"
jXIgyZcLYaY,"The cruel sea: Part two - A boat capsizes with seven mates trapped inside | 60 Minutes Australia","10m 36s","2018-07-23T09:45:01Z"
BZPE4GpzcHk,"The cruel sea: Part one - A boat capsizes with seven mates trapped inside | 60 Minutes Australia","11m 21s","2018-07-23T09:30:01Z"
szjJWaUMXjo,"Never a dull moment - At home in London with Rod Stewart | 60 Minutes Australia","12m 55s","2018-07-19T08:56:40Z"
"b-Dkvz_sMMw","Sneak peek: The cruel sea | 60 Minutes Australia","1m 17s","2018-07-19T02:44:56Z"
garqobbqxjg,"Robin Williams (2014) - Revealing insights from the comedian's interviews | 60 Minutes Australia","8m 20s","2018-07-18T01:28:21Z"
"9h7d8-vg5_M","Bruce Almighty (2006) - Bruce Willis' revealing interview | 60 Minutes Australia","11m 39s","2018-07-17T04:05:38Z"
4UH5zzwtVSk,"Explainer: Where is the missing Princess of Dubai? | 60 Minutes Australia","7m 38s","2018-07-16T10:30:01Z"
5uyNaDfC7IU,"The missing princess: Part two - The runaway princess of Dubai | 60 Minutes Australia","9m 30s","2018-07-16T02:29:35Z"
TPuhzT47XWs,"The runaway princess of Dubai: Part one | 60 Minutes Australia","13m 27s","2018-07-16T02:27:49Z"
dDm5raBRiXI,"In too deep (2011) - The deadly risk of cave diving | 60 Minutes Australia","14m 3s","2018-07-11T00:38:06Z"
PlOeJynRj5Q,"Roberta believes something sinister was at play in Carl Williams' murder | 60 Minutes Australia","3m 22s","2018-07-09T11:00:06Z"
6gJPlpEf54g,"Derryn Hinch describes the height of the gangland war | 60 Minutes Australia","3m 20s","2018-07-09T10:30:00Z"
7pVny59FNL8,"Dhakota Williams reads her father's prison letters | 60 Minutes Australia","2m 56s","2018-07-09T10:00:01Z"
sp_tP70Tpss,"How did Carl Williams become a notorious Underbelly kingpin? | 60 Minutes Australia","7m 53s","2018-07-09T04:47:28Z"
"zlmXq-1UDNI","Daddy's girl - the Dhakota Williams story: Part five | 60 Minutes Australia","5m 17s","2018-07-09T02:52:35Z"
SYoNymS0SVY,"Daddy's girl - the Dhakota Williams story: Part four | 60 Minutes Australia","11m 19s","2018-07-09T02:51:40Z"
50RXs_VxdZk,"Daddy's girl - the Dhakota Williams story: Part three | 60 Minutes Australia","8m 53s","2018-07-09T02:50:08Z"
bZ_BKIzs9f8,"Daddy's girl - the Dhakota Williams story: Part two | 60 Minutes Australia","7m 30s","2018-07-09T02:47:25Z"
99pASt5wKhY,"Daddy's girl - the Dhakota Williams story: Part one | 60 Minutes Australia","12m 43s","2018-07-09T02:46:54Z"
SCu644U5B4A,"Sneak peek: Dhakota Williams - The child of a gangland king | 60 Minutes Australia",1m,"2018-07-04T23:32:15Z"
"Ggnreyn-DtU","60 Minutes inducted into the Logies Hall of Fame | 60 Minutes Australia","9m 30s","2018-07-01T11:28:36Z"
p5kaIGIWDFY,"MH370 online video | 60 Minutes Australia","7m 42s","2018-06-29T00:54:17Z"
qKAC2lio2OY,"Frozen humans brought back to life | 60 Minutes Australia","15m 32s","2018-06-28T10:45:00Z"
pw8QseYeO0g,"The bug man (2008) - The man convinced bugs rule the world | 60 Minutes Australia",12m,"2018-06-27T10:30:01Z"
O41pcfHtb48,"Killed a man and ate him with a glass of wine | 60 Minutes Australia","14m 50s","2018-06-27T05:02:21Z"
nM06G8VfqjY,"Michael Jackson's first major TV interview with Molly Meldrum | 60 Minutes Australia","18m 48s","2018-06-25T05:51:00Z"
gjG6qIfoMeI,"Meet the tallest man in the world | 60 Minutes Australia","13m 50s","2018-06-23T11:00:03Z"
c35WOYlGQBU,"Liam Bartlett's nose froze in the coldest town in the world | 60 Minutes Australia","2m 30s","2018-06-22T10:30:00Z"
zbVdkni8SLc,"Baby bling (2015) - Fake tans, fake nails, and fake hair for little girls | 60 Minutes Australia","12m 30s","2018-06-21T12:30:01Z"
PTWBl5VcBxM,"Inside the abusive mind of a wife basher | 60 Minutes Australia","16m 41s","2018-06-21T10:30:00Z"
l1noUh2NrLI,"Visiting the coldest town in the world - Chilling Out | 60 Minutes Australia","13m 42s","2018-06-21T00:06:16Z"
rGjMx9w2DIc,"Sea of shame (2008) - Plastic bags are choking our oceans | 60 Minutes Australia","13m 6s","2018-06-20T12:00:04Z"
OT2GQdhtikU,"How Indigenous elders create authentic Aboriginal art | 60 Minutes Australia","2m 53s","2018-06-20T11:30:02Z"
vhCUyMgORIg,"The impact of fake Indigenous art on local Aboriginal communities | 60 Minutes Australia","2m 58s","2018-06-20T11:00:11Z"
NV5Bgt05AoM,"How the didgeridoo comes to life | 60 Minutes Australia","2m 16s","2018-06-20T10:30:00Z"
03LfEDXxyjQ,"Charlie's victory (2015) - Aussie farmer who took on ANZ Bank and won! | 60 Minutes Australia","14m 26s","2018-06-20T01:15:21Z"
"_IihwXe-nWE","Charlie's Fightback (2015) - The Aussie farmer crippled by the big banks | 60 Minutes Australia","14m 53s","2018-06-20T01:09:45Z"
_kOdF_142Tw,"Update: Taken? - The latest chapter in the bizarre case of a kidnapped model | 60 Minutes Australia","7m 4s","2018-06-19T12:00:03Z"
8fpg0uNtNds,"Fake News: Part Two - One of Australia's greatest icons handmade in... Bali? | 60 Minutes Australia","7m 50s","2018-06-19T10:45:00Z"
JY3EkQvHMYU,"Fake News: Part One - One of Australia's greatest icons handmade in... Bali? | 60 Minutes Australia","10m 40s","2018-06-19T10:30:00Z"
lxYISU6vncg,"Why scepticism of China shouldn't be labelled 'racist' | 60 Minutes Australia","2m 25s","2018-06-18T12:00:08Z"
Xwk0vZwpPpw,"The China Syndrome: Part Two - Is China taking over the South Pacific? | 60 Minutes Australia","8m 53s","2018-06-18T10:45:01Z"
AGl3HxEMJhI,"The China Syndrome: Part One - Is China taking over the South Pacific? | 60 Minutes Australia","9m 24s","2018-06-18T10:30:00Z"
o7X7e55aP3I,"The real Dracula - The story of Vlad Tepesa | 60 Minutes Australia (1979)","7m 45s","2018-06-16T12:30:02Z"
HSV8NL5AWLI,"How an Aussie schoolboy was recruited by Islamic State | 60 Minutes Australia","19m 40s","2018-06-16T10:30:00Z"
tjr_wQ49LBs,"Sam Smith opens up on his sexuality and battle with weight (2015) | 60 Minutes Australia","11m 42s","2018-06-15T10:30:00Z"
8UeRDFmKwk4,"The Cruel Dance (1995) - Richard Carleton rescues a bear in Turkey | 60 Minutes Australia","13m 3s","2018-06-14T12:00:00Z"
fW1HcaXAIS8,"60 Minutes' original 1988 interview with Cher | 60 Minutes Australia","12m 44s","2018-06-14T10:30:01Z"
uLxhSu3UuU4,"The women who woke up with foreign accents | 60 Minutes Australia","13m 39s","2018-06-13T10:30:03Z"
tgBoqtdmiTE,"14MM: Part two - Young mum charged with murder over 14mm cut | 60 Minutes Australia","9m 54s","2018-06-12T10:30:03Z"
YjMaQgSRywc,"14MM: Part five - Young mum charged with murder over 14mm cut | 60 Minutes Australia","7m 56s","2018-06-12T10:30:01Z"
tEp3l7iLAME,"14MM: Part four - Young mum charged with murder over 14mm cut | 60 Minutes Australia","6m 54s","2018-06-12T10:30:01Z"
