"Video ID",Title,Length,Published
"U2V-WLmiOpk","Modern Marvels: 10,000 Pound Monster Trucks (S7, E13) | Full Episode","45m 40s","2023-01-07T23:00:17Z"
SQFdYTVdANs,"2 Pyramids Share Unusual Similarities | Ancient Aliens (Season 1)","4m 53s","2023-01-07T21:00:09Z"
SA0iKLSlajA,"4 HORRIFYING STRANGE CREATURES *CAUGHT ON CAMERA* | The Proof Is Out There","16m 24s","2023-01-07T19:00:08Z"
JUjYq8EtyXA,"The Curse of Oak Island: The Laginas Strike GOLD! (S8, E11) | Full Episode","41m 49s","2023-01-07T01:00:05Z"
hUBW6dMQN4E,"The Universe: Epic Journey to Space (S2, E8) | Full Episode","44m 28s","2023-01-06T23:00:30Z"
8StgZfnWxTU,"Dangerous New Find Revealed | The Secret of Skinwalker Ranch (S1, E6) | Full Episode","42m 18s","2023-01-06T01:00:02Z"
XbLbn4hT0GM,"Freemason Underground | Cities of the Underworld (S1, E10) | Full Episode","43m 17s","2023-01-05T23:00:17Z"
5nXvGryLGIo,"Ancient Aliens: Aztec Origins Revealed","7m 33s","2023-01-05T21:00:01Z"
CiCSZ0q64dc,"VOLCANIC WINTER UNLEASHES BRUTAL FURY | Countdown to Armageddon","7m 50s","2023-01-05T17:00:06Z"
"-cpkAALW6-k","Forged in Fire: The Barbarian Spatha (S7, E11) | Full Episode","43m 4s","2023-01-04T23:00:00Z"
"Z-Q-lTI76LQ","LIFE FOUND ON EXOPLANETS - ""Somebody Is Looking Back at You” | Ancient Aliens | #Shorts",53s,"2023-01-04T22:30:06Z"
Lu4eWbrMlsM,"The Curse of Oak Island: HAMMER CLAW Discovery Linked to Knights Templar (Season 10)","4m 32s","2023-01-04T19:00:13Z"
etra0EO6Ii0,"Ancient Aliens: UFOs Lurk in Mysterious Mountains (S6, E11) | Full Episode","44m 18s","2023-01-04T01:00:10Z"
Uumzs2_7eNA,"History of the Mormons | 10 Things You Don't Know About (S1, E7) | Full Episode","21m 58s","2023-01-03T23:00:22Z"
LZAol8FhyZQ,"Ancient Petroglyph of an Unsolved Maze | The Proof is Out There (Season 3)","5m 27s","2023-01-03T19:00:13Z"
vuekTzspKBw,"Hunting Hitler: The Hunt Begins (S1, E1) | Full Episode","43m 28s","2023-01-02T23:00:41Z"
Zs4_95aFeFY,"Holy Grail UNEARTHED in Jerusalem | Buried: Knights Templar and the Holy Grail (S1, E1) | History","43m 24s","2023-01-01T22:59:52Z"
"bQkf-8T3rAk","The UnXplained: Thousands Disappear in the Alaska Triangle (Season 4)","6m 37s","2023-01-01T18:59:48Z"
1hL_BMGAAmU,"American Pickers: HUNDREDS of Antique Barn Doors (Season 21)","6m 19s","2023-01-01T17:00:01Z"
fSNKxctQgoY,"Modern Marvels: Extreme Heat & Brutal Cold (S14, E16) | Full Episode","43m 28s","2022-12-31T22:59:48Z"
Y2jbfIATUOg,"UFO Visits Roosevelt's Home | Ancient Aliens (Season 1)","4m 53s","2022-12-31T20:59:58Z"
_afrOJgXM3I,"5 MIND-BENDING & BIZARRE HUMANS | The Proof Is Out There","23m 38s","2022-12-31T18:59:55Z"
ctvxfFfjKp0,"The Curse of Oak Island: Money Pit Mystery Decoded (S8, E10) | Full Episode","42m 17s","2022-12-31T01:00:23Z"
FwKtW64GZDU,"Mars: Secrets of the Red Planet | The Universe (S1, E2) | Full Episode","44m 32s","2022-12-30T23:00:07Z"
uNi3onxaqJE,"RANDOM GPS COORDINATES LOCATE LOST DOG | The Proof Is Out There | #Shorts",54s,"2022-12-30T22:00:16Z"
9SMrOayCzfI,"Bizarre Alien Anomalies Deep Underground | The Secret of Skinwalker Ranch (S1, E5) | Full Episode","42m 18s","2022-12-30T01:00:02Z"
02XuGjtQ4aM,"George Washington: From General to President | The Revolution (S1, E13) | Full Episode","44m 18s","2022-12-29T23:00:00Z"
vVRdnIuAOWM,"Ancient Aliens: Hidden Chamber Discovered in Great Pyramid","7m 7s","2022-12-29T21:00:18Z"
cuyQf4wdq48,"LOS ANGELES' UNENDING EARTHQUAKE DANGER | Countdown to Armageddon","6m 7s","2022-12-29T17:00:30Z"
PaDtgoFSQKI,"Forged in Fire: Revolutionary War Spontoon (S7, E10) | Full Episode","41m 54s","2022-12-29T01:00:11Z"
"c4ftu85-Psc","Enter the Ruins Beneath Mount Vesuvius | Cities of the Underworld (S1, E9) | Full Episode","43m 14s","2022-12-28T23:00:24Z"
3fur_z34cw4,"NEW Interstellar Object Discovered in our Solar System | Ancient Aliens | #Shorts",57s,"2022-12-28T22:00:02Z"
FWqy3It5Tqk,"Murky Waters Threatens Deep Dive Search | The Bermuda Triangle: Into Cursed Waters (Season 1)","10m 53s","2022-12-28T19:00:08Z"
8NKCiETRzJQ,"Ancient Aliens: The Lost Ark's Mystic Mysteries (S6, E10) | Full Episode","44m 18s","2022-12-28T01:00:02Z"
"s-WNpaIIhQU","FDR's Secrets Revealed | 10 Things You Don't Know About (S1, E6) | Full Episode","21m 48s","2022-12-27T23:00:32Z"
"DD9r-eZmYWI","SPLITTING ORB UFO ABOVE PUERTO RICO | The Proof is Out There: Bermuda Triangle Edition (Season 1)","5m 15s","2022-12-27T19:00:04Z"
