Video ID,Title,Length,Published
Iq1l9V5revI,If the Body Is Mind Is Illness Neurosis?,6m 14s,2021-06-27T16:00:12Z
5Adv2yJka-Q,Meditation: Ananda the Peace That Passeth All Understanding,46m 3s,2021-06-25T16:00:04Z
xv8ZaUKzal0,Podcast Episode 28: Catalin Matei,1m 1s,2021-06-22T13:21:12Z
0HKpqiERhZw,Distinguishing the Finite Mind From the Separate Self,9m 58s,2021-06-20T16:00:00Z
RPNGUT6Z1YE,Communicating Love and Understanding,9m 55s,2021-06-18T16:00:14Z
RXTJbt5iBK0,The Confirmation of Our Shared Being,6m 57s,2021-06-13T16:00:11Z
bQrs9U1yGUc,Grieving the Loss of a Loved One,5m 11s,2021-06-11T16:00:14Z
90VOp24s-JA,God's Dream: Transparent Body Luminous World - The Tantric Yoga of Sensation and Perception,50m 2s,2021-06-09T22:56:04Z
Ce29GQn8MQk,Rupert's Retreat at Home in June: Exploring Difficult Emotions,2m 19s,2021-06-07T14:11:13Z
CfRPNgOHNB8,The Body as an Instrument of Perception,8m 30s,2021-06-06T16:00:04Z
y-ynMtsbKH0,The Metaphor of John Smith and King Lear,13m 40s,2021-06-04T16:00:35Z
unW7wok1IQ4,Rupert Spira: Be Self-Knowing,42m 53s,2021-06-03T16:37:38Z
cTPLMPjtMYw,Podcast Episode 27: James Stevenson (Evolutionary Festival),1m,2021-06-01T11:23:43Z
-gczyibwmp0,Meditation: Our Being Is God's Being,30m 10s,2021-05-30T16:00:00Z
jY6xWHf1vyA,Where Is Consciousness During Deep Sleep?,6m 43s,2021-05-28T16:00:22Z
Nv3eGvIFiDg,Idealism Realism Solipsism and Non Duality,29m 47s,2021-05-24T16:00:09Z
G59VmE-_HxE,Are Thoughts Created Outside of the Mind or are They Personal?,9m 8s,2021-05-23T16:00:05Z
kOeoTf79cqo,World Meditation Day,15m 46s,2021-05-21T16:00:36Z
8LdRqJVWn3M,Consciousness as the Biblical Allegory of Heaven,4m 24s,2021-05-16T16:00:07Z
yoMouvq6vsg,Am I Talking to God or to Myself?,6m 41s,2021-05-14T16:00:29Z
nF4irsUOPhQ,Podcast Episode 26: Simon Mundie,1m,2021-05-11T12:27:39Z
j-cnEiSf9QA,A Non-Dual Perspective on the Soul,4m 59s,2021-05-09T16:00:16Z
Ukp3Fcltf9k,Should I Devote More Time to Realisation?,7m 37s,2021-05-07T16:00:14Z
r8g9eGwFS30,Rupert reading a passage of A Meditation on I Am,6m 25s,2021-05-06T16:00:19Z
P1wSeUx-Mzw,Rupert's Meditation Weekend in May,40s,2021-05-05T16:00:20Z
wLRl-d8DHds,One Way to Facilitate the Recognition of our True Nature,9m 48s,2021-05-02T16:00:33Z
hQZlcRFRBH0,Is reality made of consciousness? Donald Hoffman Bernardo Kastrup & Rupert Spira on idealism,33m 57s,2021-04-30T17:00:14Z
tBoDZQm8UKE,Meditation: Awareness of Being Is Happiness Itself,46m 2s,2021-04-30T16:00:38Z
srI5rhJ-R08,Podcast Episode 25: The Krishnamurti Educational Center,57s,2021-04-27T14:43:10Z
r_gV26fnQ4Y,Can Knowing My True Nature Help Me Navigate Painful Emotions?,12m 7s,2021-04-25T16:00:16Z
BFbWbv07iN4,'Had It And Then Lost It' Many Times,9m 31s,2021-04-23T16:00:06Z
6nKccjnvgkU,Does the World Exist Independently of Our Perception?,12m 44s,2021-04-18T16:00:02Z
AzdtB5ik064,How to Express Our Shared Being Within Intimate Relationships,7m 39s,2021-04-16T16:00:05Z
51tZfsfvmN8,Rupert's Retreat at Home in April,1m 46s,2021-04-12T16:00:02Z
dcXvDhTIwfo,Who Am I to Share This Teaching?,12m 16s,2021-04-11T16:00:16Z
Z8S08zOyqVw,Is Awareness Ever Absent?,12m 25s,2021-04-09T16:00:14Z
4OSpgmgVwUE,Podcast Episode 24: Hale Dwoskin,46s,2021-04-08T08:44:25Z
umn6ADff1d8,How Does Consciousness Veil Itself?,19m 44s,2021-04-04T16:00:19Z
4ZGn6Aqp4IQ,Should I Pursue a New Career or Focus on Self-Realisation?,9m 32s,2021-04-02T16:00:04Z
l_dPmGQ7wlc,How to Find Lasting Peace And Happiness | @rupertspira,59m 56s,2021-04-02T12:37:54Z
DybzmWASPkE,Lockdown Nights in Oxford – A Poem by Rupert Spira,8m 13s,2021-03-31T15:00:17Z
9NPvRFnugTY,Meditation: A Refraction of Consciousness,1h 4m 53s,2021-03-28T16:00:03Z
aJOJyF1Eq-k,Grieving the Death of a Young Person,8m 29s,2021-03-26T17:00:00Z
BDlINhugJ-I,Teaching to Fearful Minds,9m 23s,2021-03-21T17:00:08Z
3IyF-JfwYms,The Happiness We Seek is the Happiness We Are,6m 57s,2021-03-20T17:00:30Z
waGKkiDPf_0,Are Spiritual Practices Useful?,12m 7s,2021-03-19T17:00:17Z
vqWLU8qa3Cw,Podcast Episode 23: Reflections on 'Monet Refuses the Operation',51s,2021-03-16T11:43:35Z
aIq5sukADpI,A Meditation on I Am,1m 9s,2021-03-15T14:27:16Z
FlJB-QRVJH0,Extending Happiness Where Communication Has Failed,7m 25s,2021-03-14T17:00:04Z
gUogodINLRE,Thoughts That Perpetuate the Separate Self,9m 49s,2021-03-12T17:00:18Z
QJZxPD9l3Mg,Is Awareness Located in the Head?,6m 59s,2021-03-07T17:00:08Z
7q7X9dQy-E8,Is It Enough to Be Quiet and Still Inside?,9m,2021-03-05T17:00:04Z
IoAn98LRjtk,Podcast Episode 22: SHINE (Metropolitan Police),1m 1s,2021-03-02T19:50:03Z
BtY9g3fxYT0,Meditation: The Light of God's Presence,22m 46s,2021-02-28T17:00:04Z
y84tzrvLN-M,Time Occurs Now,7m 47s,2021-02-26T17:00:39Z
FpRx9f3qMDk,Consciousness Creativity and Art,8m 37s,2021-02-21T17:00:05Z
a4W-97Bis_s,The Impact of Awakening and Its Expression in the World,10m 18s,2021-02-19T17:00:01Z
_Jv-Idvp96Q,Podcast Episode 21: Alcoholics Anonymous,56s,2021-02-16T11:51:07Z
PjGR5f81AGw,The Role of Devotion and Prayer in the Non Dual Path,6m 12s,2021-02-14T17:00:08Z
2-bysMrCgrI,A Consciousness-Only Model for the Death of the Body,12m 43s,2021-02-12T17:00:01Z
_kwLgncob9Q,The Direct Path to Peace and Happiness: Rupert Spira – Nonduality Advaita Vedanta Direct Path,1h 17m 24s,2021-02-09T08:00:07Z
X7wGid43c_A,Giving up the Search for Enlightenment,22m 12s,2021-02-07T17:00:10Z
kQATgy6NR7w,From 'I Am Nothing' to 'I Am Everything',13m 42s,2021-02-05T17:00:20Z
LGEUZY2-svc,Rupert's February Retreat,1m 17s,2021-02-02T13:33:40Z
qP4720l0of4,Podcast Episode 20: Mark Matousek,1m 1s,2021-02-02T12:15:49Z
eCG7ZZILNis,Intuition and Decision Making,7m 21s,2021-01-31T17:00:29Z
OZxPXlHunJU,The Mind as a Microcosm of Consciousness,16m 46s,2021-01-29T17:00:08Z
Dpr6WhJEnIs,Sam Harris & Rupert Spira debate the primacy of consciousness (excerpt),21m 21s,2021-01-26T18:06:15Z
XJDcZlu8pdQ,The Longing to Return to Our True Nature,10m 34s,2021-01-24T17:00:11Z
GIvyuQgSTDQ,All Experience Arises in and Is Made of Knowing,18m 14s,2021-01-22T17:00:15Z
fa3Hp2SVxCA,Podcast Episode 19: Dr. James Cooke,1m 1s,2021-01-19T12:51:15Z
kni6ffR_ylU,Is Love a Feeling or the Trace of Our True Nature?,8m 57s,2021-01-17T17:00:30Z
rXFYjRrNJUE,Is There a Transmission From Teacher to Student?,11m 12s,2021-01-15T17:00:34Z
aoS4KC059BQ,Being Aware of Being Aware in the Midst of Experience,20m 17s,2021-01-10T17:00:00Z
V4CFPfsmz8c,Can Consciousness Experience Many Minds at Once?,5m 33s,2021-01-08T17:00:12Z
IvAuHd273Xk,Podcast Episode 18: Nikki Walton,1m 1s,2021-01-05T14:53:31Z
XBr0EgIWjg4,Are Dreams Significant in the Non Dual Approach?,14m 23s,2021-01-03T17:00:09Z
uWcFtUfHZIQ,The 'I' That Shines in the Midst of Our Experience (Meditation),34m 19s,2021-01-01T17:00:14Z
SR5FCNYkcPI,Non-Duality and Psychedelic Drugs,17m 57s,2020-12-27T17:00:06Z
T9PUc8_Yhf4,Letting Go of Resistance to Difficult Feelings,10m 5s,2020-12-25T17:00:24Z
nM2PMxrYkD4,All Experience is the Activity of Awareness,15m 42s,2020-12-20T17:00:15Z
dsYhG3W30m0,Dissolving Feelings in the Light of Awareness,8m 36s,2020-12-18T17:00:32Z
ZYuT7Q-2h0M,Podcast Episode 17: Rhonda Byrne,1m,2020-12-15T13:45:35Z
MIpvGcosHuk,Integration After the Recognition of Our True Nature,13m 49s,2020-12-13T17:00:15Z
YhYKqblybXs,Nondual Consciousness: A Dialogue between Rupert Spira and Swami Sarvapriyananda,2h 4m 14s,2020-12-11T20:57:28Z
ZW3TExmmwk0,Why Does Consciousness Manifest the World?,4m 33s,2020-12-11T17:00:31Z
cKH5STg-BPE,On the birthday of Atmananda Krishnamenon Rupert reflects on his teachings,7m 2s,2020-12-08T17:01:25Z
YV7ycbOlSqE,The Fear of Death and Dissolution,8m 47s,2020-12-06T17:00:08Z
wLKn924XIOY,Responding to the Suffering of Others,7m 52s,2020-12-04T17:00:23Z
ptnmkRjbTYI,Podcast Episode 16: Swami Sarvapriyananda,1m 1s,2020-12-02T10:12:27Z
_eDQUnmSxto,Consciousness Experiences the World Through Each of Our Minds,6m 28s,2020-11-29T17:00:15Z
jYinSlN4UyU,Tantric and Vedantic Approaches to Anxiety,8m 1s,2020-11-27T12:00:11Z
fXgz0mhan0M,Rupert's November Meditation Weekend,3m 28s,2020-11-25T14:00:17Z
AQAC1elq0PU,'We Become What We Think About',9m 26s,2020-11-22T17:00:07Z
rvGO8aDAKjQ,The Mind and Alzheimers,9m 8s,2020-11-20T17:00:21Z
9i5RwSBWmY8,Advaita Vedanta & the non-dual nature of mind and reality with Rupert Spira | Living Mirrors #25,1h 25m 13s,2020-11-18T20:43:43Z
spzr-6ftuZg,Podcast Episode 15: Tim Freke,1m 1s,2020-11-17T16:37:35Z
YXe2QXdhrk4,Our Minds are Filters: Rupert Spira,58m 37s,2020-11-17T08:00:11Z
P1ixchbVv0I,Two Models of Reincarnation,8m 55s,2020-11-15T17:00:05Z
YuGsv2Epquo,'Love and Do Whatever You Want',8m 53s,2020-11-13T17:00:28Z
TFVZp46WO5c,Problematic Thoughts Arise from the Ego,9m 42s,2020-11-08T17:00:06Z
VAH-5v1w2e8,We Are All Dreams in the Mind of God,5m 3s,2020-11-06T17:00:09Z
OiZLkwSMjJg,Podcast Episode 14: Allen Saakyan,56s,2020-11-04T10:25:15Z
NmfdzT7_TLE,Nikki Walton – New Growth – Ep. 8 – The Presence of Awareness with Rupert Spira,50m 20s,2020-11-04T04:33:21Z
8Y_Ed3bUhM0,God Bless the World on the Eve of the US Election,3m 33s,2020-11-02T17:21:29Z
MyKMjME4a9U,Trusting Life Instead of Resisting Life,4m 45s,2020-10-30T17:00:03Z
_Dvh4h6D69o,A Discussion About the Subject–Object Relationship and Consciousness's Knowledge of Itself,9m 13s,2020-10-25T16:00:06Z
6gCNtiY_sJ4,Meditation: Contemplating the Contemplator,49m 25s,2020-10-23T16:00:05Z
gmDTwg8fAlE,It's Not Enough to Discover What You Are Not: Rupert Spira,1h 6m 42s,2020-10-23T07:00:04Z
KHwtCz6nPa4,Podcast Episode 13: Deepak Chopra,1m 1s,2020-10-20T14:57:55Z
ZPou0XyCNO8,Meditation: The Light of Our Self,38m 7s,2020-10-18T16:00:06Z
GXp6n6yFuuo,The Art of Asking a Question,9m 2s,2020-10-16T16:00:09Z
F2aXSle5yC4,A Role to Play in the Recognition of Our True Nature,8m 17s,2020-10-11T16:00:03Z
_5qPafe2r14,Tantric and Vedantic Approaches to Negative Emotions,13m 33s,2020-10-09T16:00:09Z
t0ce_rV_3QY,Podcast Episode 12: Stuart Goodnick and Rob Schmidt,56s,2020-10-06T14:39:49Z
VizTr68p2v8,Collapsing the Distance Between God and Ourself,28m 42s,2020-10-04T16:00:11Z
gK0arUFvU8c,Collapsing the Separation Between Awareness and the Objects of Experience,13m 26s,2020-10-02T16:00:19Z
e42dkjEEFss,The Mask of the Separate Self,8m 4s,2020-09-27T16:00:06Z
6zYwT0IVIww,Who is the Forgiver?,12m 46s,2020-09-25T16:00:01Z
3WhLya1KCRs,Mark Matousek Interviews Rupert Spira,49m 38s,2020-09-24T22:45:01Z
2LMAx3ej2TA,Podcast Episode 11: Rupert Sheldrake,1m 1s,2020-09-23T13:32:57Z
puRno6SEaho,The Peace for Which Everyone Longs,18m 3s,2020-09-20T16:00:10Z
tJGwYpvLydY,Teaching Children About Their True Nature,4m 34s,2020-09-18T16:00:22Z
XCwU2j17VLc,Eternity Passes into Time Through the Portal I Am,11m 48s,2020-09-13T16:00:11Z
MAsYUfzv3VI,The Difference Between Self Enquiry and Other Contemplative Techniques,9m 17s,2020-09-11T16:00:11Z
QoT_Jd17m2o,How Can Consciousness Have Multiple Experiences at Once?,30m 23s,2020-09-06T16:00:07Z
h0ZoNA9y4QA,Awareness Is Self Aware,20m 1s,2020-09-04T16:00:11Z
ZZdqd10-yc8,Reincarnation and the Recognition of Our True Nature,12m 7s,2020-08-30T16:00:11Z
mh0KOc63Gn0,A Non Dual View of Karma and Reincarnation,13m 24s,2020-08-28T16:00:12Z
XUv66gEC4bI,The Best Chance for True Intimacy,9m 49s,2020-08-23T16:00:08Z
VjCETFRurQo,Awareness Is Not Limited by Experience,26m 9s,2020-08-21T16:00:19Z
HsGN7mhu6JI,A Kiss From God,15m 24s,2020-08-16T16:00:12Z
eXviDUwjqQM,Awareness is Known by Itself,13m 31s,2020-08-14T16:00:11Z
tJAj1T1-IO8,That Which Is Never Ceases to Be,7m 49s,2020-08-09T16:00:14Z
BVjaXKP8IlQ,Stabilising As Awareness,6m 49s,2020-08-07T16:00:04Z
bjM0xkMJ68A,A Discussion about Fate,17m 15s,2020-08-02T16:00:10Z
TIrq9yLIBlk,Panpsychism - Science's Current Understanding of Consciousness,11m 2s,2020-07-31T16:00:31Z
VmgIAMgrEcA,Is the Body a Separate Solid Object?,14m 17s,2020-07-26T16:00:07Z
8oco1_gnTps,Consciousness Is Never Veiled by Experience,5m 46s,2020-07-24T16:00:08Z
kmN6Hzc-C-8,Free Will and Choiceless Awareness,14m 3s,2020-07-19T16:00:14Z
ykqA6aBqopw,Exploring Vedantic and Tantric Approaches to Emotions,13m 6s,2020-07-17T16:00:20Z
y9JQTMSlmBc,Rupert Spira on Identity,14m 52s,2020-07-16T03:08:36Z
qDx5c4YSc-U,Simulation #672 Rupert Spira - Consciousness & Non-Duality,1h 30m 21s,2020-07-16T01:08:12Z
5EZleDaQbdI,Devotion to God,8m 35s,2020-07-12T16:00:01Z
mxz_TIJL8Sc,Who or What Perceives the World?,8m 29s,2020-07-10T16:00:17Z
oO1QcJ-7AI0,Physical Pain and Emotional Suffering,13m,2020-07-03T16:00:35Z
pKAD5fVy6oY,WHAT IS LIFE? #22 Tim Freke and Rupert Spira,1h 7m 56s,2020-07-03T06:54:37Z
B-sFEDSyf0s,Is the Ego a Problem?,21m 22s,2020-06-26T16:00:07Z
zDKKqE-5jFU,The Distinction Between Self-Enquiry and Self-Abidance,7m 53s,2020-06-18T16:00:33Z
Jek_FoRHL9U,Does Time Exist?,13m 43s,2020-06-12T16:00:16Z
f-pbW-kH_1A,The Process of Realignment After the Recognition of Our True Nature,7m 39s,2020-06-05T17:33:40Z
v904MRltE4E,Meditation Is What We Are Not What We Do,10m 43s,2020-05-28T17:00:19Z
L6iVB2-bLkE,Meditation: Exploring Two Essential Questions,33m,2020-05-22T16:00:12Z
JVpcK-AQbUo,The Nature of Attention,10m 40s,2020-05-15T16:00:10Z
eXUrv2dWick,Taking Action on Behalf of Our True Nature,8m 53s,2020-05-08T16:00:23Z
4cQ3iuYwiaE,No Experience Can Bring Us Happiness,8m 17s,2020-05-01T16:00:04Z
NmgNsO39_oE,Is Our Self Limited Temporary and Separate?,9m 58s,2020-04-24T16:00:12Z
MSjWv5c-zUE,Allowing Feelings to Come Close,12m 46s,2020-04-17T13:30:02Z
8pMWF6-rSG0,Are All 'Nows' Present at Once?,10m 39s,2020-04-10T13:00:04Z
zVLczQNVE9Y,Rupert Spira & Rupert Sheldrake: The Nature of Consciousness,32m 36s,2020-04-08T23:32:22Z
qrFHhcTH_eg,Meditation: Our Being Is God's Being,46m 8s,2020-04-03T14:00:28Z
tKjHRQOJG4M,Satchitananda the Joy of Being,4m 18s,2020-03-27T18:00:20Z
PjbOTk5zmMo,Communicating Peace During COVID-19,10m 19s,2020-03-25T08:55:46Z
WoYrKxoTsiU,Finding peace during the COVID-19 outbreak,8m 44s,2020-03-19T15:58:08Z
_8TXfXdZRvo,Yoga Meditation: Three Pathways to Ourself,1h 3m 37s,2020-03-13T16:00:09Z
wRwU8CmuLbk,Clarity in Making Decisions,12m 32s,2020-03-06T12:00:14Z
u8Jm3rdP3O0,Is There a Thinker of Our Thoughts?,9m 27s,2020-02-28T12:30:02Z
2ne2jtlE81M,Is the Direct Path Appropriate for Everyone?,12m 32s,2020-02-21T12:45:55Z
WV-naO9ULp8,The Essence of Nonduality: Rupert Spira,29m 6s,2020-02-20T23:00:07Z
Thl6kNVBiio,Meditation: I Am That Which Knows,40m 16s,2020-02-14T12:27:41Z
-cNo7zpZq-0,Bridging Our Inner and Outer Experience,12m 57s,2020-02-07T11:56:09Z
TS_wW3NcHW8,The Direct Path and Progressive Paths,19m 2s,2020-01-31T12:00:05Z
lcc7N_Vfh_k,'I Am' Is Awareness's Knowledge of Itself,11m 10s,2020-01-24T14:00:07Z
JLQfH7c42U0,Self-Enquiry is Always the Same Practice,22m 10s,2020-01-17T14:08:32Z
Or5kaYa4Cgk,The Finite Mind is Limited but Consciousness is Unlimited,12m 23s,2020-01-10T12:30:01Z
3X_An-BTGqc,When Will I Finally Be Awakened?,15m 25s,2020-01-03T12:30:01Z
3kpwO8oQjqU,Absolute and Relative Views of Free Will,14m 45s,2019-12-27T11:30:01Z
Rn6x_7pVRPo,The Search for Enlightenment,24m 43s,2019-12-20T15:42:36Z
hnqee3867k4,Who Is The 'I'?,15m 2s,2019-12-13T14:49:53Z
vRI60OgmXiU,All Spiritual Teachings Make Concessions,9m 42s,2019-12-06T12:15:01Z
x5_Rd37LcWk,Finding Clarity and Strength in Yourself,15m 21s,2019-11-29T12:54:42Z
ZPThfgCX5lo,Solipsism and Non-Duality,14m 6s,2019-11-22T12:30:04Z
ngyTa9c5f3Y,Separating from and Re-engaging with the Objects of the World,8m 27s,2019-11-15T13:13:51Z
i7MWC_arOsM,Love Is Another Name for Consciousness,13m 8s,2019-11-08T12:30:02Z
4IBBGWJL03M,Meditation: Naked Self-Aware Being,57m 50s,2019-11-01T13:00:00Z
ICsDgc9mQFI,Lucid Dreaming and Dreamless Sleep,12m 38s,2019-10-25T11:15:00Z
NxVDAdKbrP0,Expressing the Non Dual Perspective to Children,7m 31s,2019-10-18T12:30:00Z
Igw6Ln5VYV8,Romantic Relationships Coming from Freedom and Love,9m 21s,2019-10-11T12:30:00Z
beYw71Bvtm4,Is There Absolute Truth?,12m 13s,2019-10-04T12:30:00Z
ZEZi4oFU8ks,Meditation: The Jewel of the Self,21m 1s,2019-09-27T11:30:02Z
C7lS1EAZFV0,Can We Go to Our True Nature Through Effort?,11m 43s,2019-09-20T12:30:01Z
yQ9BFxKlHUA,Suffering and Neo Advaita,15m 10s,2019-09-13T14:41:26Z
354ELGv0Gxk,Love Is Another Name for Awareness,24m 40s,2019-09-06T10:30:00Z
x5q-f3Uav1Y,Where Do Thoughts Reside?,13m 42s,2019-08-30T11:30:04Z
ra_61mSa9Po,Do We Have Personal Freedom?,15m 29s,2019-08-23T10:30:03Z
HhZIq0cuunM,Our Shared Being,1m 30s,2019-08-19T15:16:23Z
UgJVRnpWwOA,Meditation: Come Back to Yourself,49m 58s,2019-08-16T11:00:09Z
WDldXF2VEmU,How Do I Remember Myself When Facing Challenges?,15m 12s,2019-08-09T11:30:02Z
vA26ESeUJ9o,The Simplicity of Self Abidance,8m 54s,2019-08-02T13:01:30Z
Gk7ySCkO0gM,Yoga Meditation: The Open Sky of Awareness,1h 18m 33s,2019-07-26T11:15:00Z
b6K0-0VIQWQ,Taking Our Stand as Awareness,30m 51s,2019-07-19T13:51:55Z
0hsb8Xxt1M0,Using Words for That Which Has No Language,10m 38s,2019-07-12T10:30:01Z
MyjWkgPiRcs,Does Consciousness Arise in the Brain?,14m 28s,2019-07-05T10:30:00Z
TkSxi5rIMfg,Letting Go of the Mind,9m 54s,2019-06-28T13:45:01Z
XTTYYkw4yWc,Does Absolute Truth Include the Relative?,11m 24s,2019-06-21T14:23:35Z
tYGK_sFIqdI,Meditation: Nothing Can Make You Happy,54m 5s,2019-06-14T14:36:25Z
N7xz2GB89Oc,Trauma is a Trace Left in the Bodymind,22m 18s,2019-06-07T13:30:01Z
0LD491CCwe8,Meditation: The Knowing Field of Awareness,51m 24s,2019-05-31T13:00:01Z
5K8LeQmn-Cg,Rilke and The Tantric Path,11m 5s,2019-05-24T13:00:01Z
YpjOGceW2Fw,Beauty Brings the Mind to an End,7m 59s,2019-05-19T09:38:58Z
I3BBAJtZ4WY,I Am - A poem by Rupert Spira,24m 37s,2019-05-10T19:07:01Z
Gg-DsJgJ2GE,Meditation Is the Nature of Our Experience,18m 42s,2019-05-04T12:03:04Z
ykvZOtAaRpw,The Progressive and Direct Paths,33m 19s,2019-04-26T11:30:03Z
UDyjcZL7ZE4,Peace Underlies All Experience,4m 32s,2019-04-19T09:00:07Z
qr3FGCXSHfY,Is Self-Enquiry Selfish?,11m 17s,2019-04-12T11:30:04Z
ug9Y10zf2WY,Where Did My Soul Come From?,9m 35s,2019-04-05T14:47:55Z
S4u_pM3g20o,Is There a Purpose to Suffering?,12m 56s,2019-03-29T11:45:00Z
DH5k-fdEgSU,What Is Love?,10m 31s,2019-03-22T11:38:39Z
mJIcudg3zRE,Existence Isn't Independent of Consciousness,8m 6s,2019-03-15T13:00:12Z
_P-szUcfbMc,What Is the Relationship Between Awareness and Attention?,17m 39s,2019-03-08T11:00:09Z
5r8bHBtootU,There Is No Room in the Infinite for the Finite,6m 4s,2019-03-01T12:31:09Z
pmndgF_WDeA,There Are Not Numerous 'Nows',17m 13s,2019-02-22T12:00:06Z
uyYuFSj24J0,God Is Self-Aware Existence,16m 32s,2019-02-15T14:00:12Z
l3xXNyWHvWo,The Implication of the Non-Dual Understanding,11m 29s,2019-02-08T13:00:11Z
-0HWBXQxwVk,Facing Our Feelings as Awareness,9m 5s,2019-02-01T12:54:30Z
uRYVXDnKamU,Only Consciousness Experiences Anything,12m 34s,2019-01-25T12:55:53Z
5LpAXkAVoiQ,Consciousness Is a 'Movement and a Rest',8m 38s,2019-01-18T11:46:21Z
-7twsSJ1aUI,Yoga Meditation: The Body is a Localisation of Consciousness,1h 12m 29s,2019-01-11T12:15:00Z
s9mhkYPE9YQ,Investigate Abide and Explore,11m 52s,2019-01-04T15:13:16Z
kc9dKMgTX5s,The Foundation of World Peace: Rupert Spira,27m 17s,2019-01-04T02:01:00Z
5QQSzoxVwPg,Awareness Cannot Know Itself as an Object but Is Never Not Known,13m 26s,2018-12-28T11:45:01Z
-j7LD_acoHs,Belief Goes; Illusion Remains,15m 43s,2018-12-21T13:21:23Z
LjDhov4p6Sg,Time Is Never Actually Experienced,12m 56s,2018-12-14T12:30:00Z
V4BwQ5Jm_LE,Enlightenment Can Never Be Claimed By a Person,10m 36s,2018-12-07T11:45:00Z
O35FpE77pJ0,When Understanding is No Longer Extraordinary,6m 50s,2018-11-30T14:15:11Z
ufhqaiL-Qvo,Take Refuge in the Now,10m 7s,2018-11-23T16:56:59Z
iHAUMu4BOQE,The Uncreated Light of Pure Knowing – Guided Meditation,43m 7s,2018-11-16T15:06:25Z
BrZmJcOVsHQ,Do Something That Expresses Truth Love or Beauty,10m 1s,2018-11-09T12:30:00Z
QhbNN5whyOM,The Laying Bare of Our Essential Self,6m 3s,2018-11-02T15:50:25Z
mwmsFubaoz4,Cause and Effect,14m 34s,2018-10-26T12:41:32Z
uy6jdK_f3wo,The Purpose of Mantra Meditation,4m 55s,2018-10-19T11:00:07Z
gXa0coMhBWc,Consciousness Is Much Bigger Than the Finite Mind,18m 12s,2018-10-12T09:50:06Z
RWGBbIFoJac,Does the Brain Produce the Mind?,19m 49s,2018-10-05T10:45:00Z
6PPZIjT_ZLY,Peace and Happiness Are the Fragrance of Awareness,12m 57s,2018-09-28T14:30:00Z
iOa87_zL2Tg,Shining as the Simple Knowledge I Am: Rupert Spira,14m 40s,2018-09-28T00:21:56Z
qMts0ICOL6k,The Essential Nature of Ourself,17m 43s,2018-09-21T12:00:09Z
mSNY8ABwjAY,Awareness Is Never Veiled by Thoughts,7m 12s,2018-09-14T12:16:30Z
va4bXUM1M8Q,Is the World an Illusion?,23m 28s,2018-09-07T13:32:56Z
bgA1fpHtIlA,There Is No Opposite to Consciousness,10m 44s,2018-08-31T10:45:47Z
8Qwe299t0Iw,Nature Only Takes Us So Far,7m 32s,2018-08-24T14:09:59Z
I1fOHVQUJXY,The Continuous Element in All Experience,18m 34s,2018-08-17T11:37:59Z
6R2-siKJmh8,Bringing Love To All Situations,11m 33s,2018-08-10T13:56:57Z
Gb2lcGzbWb4,The Spontaneity and Complexity of Manifestation,8m 24s,2018-08-03T12:39:18Z
oTGvWdsY5Kg,I Am,14m 49s,2018-07-27T12:09:28Z
oI-_pxJGkFQ,The Ultimate Prayer,24m 2s,2018-07-20T11:00:10Z
WiTUwJhlwhI,Meditation: Our Essential Nature Is Prior to Experience,46m 31s,2018-07-13T11:00:04Z
5VBDj5S-2tw,Even Depression Is Pervaded by the Light of Pure Knowing,15m 40s,2018-07-06T11:00:01Z
dymChfbqwLo,The Separate Self Is the Veiling of Love,9m 19s,2018-06-29T11:00:05Z
lJinjLPg9uw,The Only Now There Is,15m 3s,2018-06-22T11:00:04Z
n6id-iLt5eE,Why Does Consciousness Allow Violence Towards Children?,11m 42s,2018-06-15T09:30:00Z
kCc2LiymHi8,Is Consciousness an Illusion?,10m 1s,2018-06-08T12:30:02Z
oeExE-Bmjk4,Freedom Is Our Essential Nature,10m 24s,2018-06-01T08:02:22Z
1Rs3OyJD9xU,Science Will Never Know Consciousness: Rupert Spira,21m 33s,2018-05-31T16:43:47Z
opWc8fWzG8s,The Innate Peace of Our Essential Being,10m 38s,2018-05-25T13:00:06Z
TvxmdQJJob4,All Times Take Place Now,13m 37s,2018-05-18T10:30:00Z
_focl4nd-uU,The Collapse of the Sense of Separation,19m 46s,2018-05-11T12:00:03Z
VDeqqA8-TAM,Direct Access to Peace,16m 51s,2018-05-04T12:00:05Z
Yn-lWNSmsQs,An Enactment of a Single Desire,10m 27s,2018-04-27T12:00:06Z
qC09EmQ5-c4,What Is Precious Can't Be Stolen,17m 54s,2018-04-20T11:50:46Z
iGZ_CfLGDW0,The Nature of Consciousness In Conversation with Rupert Spira & Deepak Chopra,1h 19m 38s,2018-04-19T16:59:08Z
4qHQPdBWt-I,Is Experience a Veiling of Our True Nature?,7m 18s,2018-04-13T12:00:02Z
HeCvA15cVOc,Where Do Our Thoughts Come From?,10m 37s,2018-04-06T12:00:04Z
PXlCpKa92No,God’s Being is Our Being,18m 35s,2018-03-30T14:00:02Z
Df1vjEifNlo,The Light of Pure Knowing,9m 39s,2018-03-23T13:00:03Z
KeFOg6sNisw,Consciousness Gives Experience Its Undeniable Reality,11m 47s,2018-03-16T16:12:45Z
LwZli4iUAvE,Is World Peace a Possibility?,29m 44s,2018-03-09T13:30:01Z
