"Video ID",Title,Length,Published
ml51ngXIDbY,"Why People Are Sending Themselves Hate Messages","5m 29s","2018-08-30T19:00:03Z"
BOQQPt2LoNY,"How Does Reverse Psychology Work?","5m 2s","2018-08-27T19:01:21Z"
o28MAoe13Nk,"Do Trigger Warnings Really Help?","4m 44s","2018-08-23T19:00:03Z"
N_OXZhPugKc,"What Does Pornography Do to Your Brain?","6m 12s","2018-08-20T21:06:15Z"
gNWn78LeBHY,"How Twitter Bots Use Psychology to Fool You","5m 14s","2018-08-16T21:00:02Z"
d1YYgY0etrU,"Why Do You Sabotage Yourself Before a Big Test? | Self-Handicapping","5m 53s","2018-08-13T19:00:03Z"
mF18FdrT3Fs,"To Heal the Brain, Sometimes We Need to Damage It","4m 44s","2018-08-09T19:00:03Z"
KP9HFcK6YOM,"How Auditory Illusions Trick Your Brain into Hearing Things","5m 11s","2018-08-06T19:00:34Z"
pdkKSCsFUSo,"When Waking up After Decades Turned out to Be Temporary","6m 7s","2018-08-02T19:00:08Z"
VJe9nXGvwaw,"Will Video Games Eventually Replace Your Therapist?","4m 59s","2018-07-30T19:04:59Z"
AEsq4BMUu1I,"Why Pregnancy Makes You Forgetful... but Helps Your Baby","4m 48s","2018-07-26T19:00:01Z"
8yNkNy5mHEk,"How Different Types of Alcohol Affect Your Emotions","5m 45s","2018-07-23T21:27:58Z"
Rv22TMtNNkI,"Is the Bystander Effect Real?","5m 9s","2018-07-19T19:00:01Z"
rJKzERURJnk,"What Do ""Smart Pills"" Really Do to Your Brain?","5m 46s","2018-07-16T19:00:08Z"
Ft2h0hokK7Q,"Brain Hacks to Make Your Food Taste Better","6m 47s","2018-07-12T19:00:28Z"
eGT1R03MAOc,"What If Your Ears Switched Sides of Your Head?","4m 44s","2018-07-09T19:00:02Z"
ODuRBPjoPrs,"Why Does Pet Therapy Work? (It's Not Just Cute Dogs)","4m 41s","2018-07-05T19:00:01Z"
P5vXvgX535g,"Why Does Nature Make You Feel Better?","5m 45s","2018-07-02T19:00:04Z"
"7Y_H-a4wfG0","Does LSD Really Have A Medical Use?","7m 28s","2018-06-28T19:46:27Z"
MVc6jgQJefo,"How to Get Over That Broken Heart—But Also Learn From It","6m 15s","2018-06-25T19:11:55Z"
"-jXWiOMTNVI","Why Does Time Fly as You Get Older?","4m 30s","2018-06-21T19:00:01Z"
"z5c7ubF0u-U","Are There ""Male"" and ""Female"" Brains?","6m 56s","2018-06-18T19:13:18Z"
7ibmDIjPxoM,"Why Is It Important to Express Your Feelings?","4m 40s","2018-06-14T19:00:00Z"
rnMkfMH3wmI,"What Does Facebook Really Know About Your Personality?","7m 32s","2018-06-11T23:33:27Z"
525RHo9Y2Kk,"The Real Reason You're Always Losing Your Keys","4m 43s","2018-06-07T19:00:00Z"
SpBzDBXQQe8,"What Your Dance Moves Say About Who You Are","6m 5s","2018-06-04T19:00:02Z"
Q2o29_2l_jE,"What 100,000+ Children Taught Us About Neglect in Early Childhood","4m 26s","2018-05-31T19:00:01Z"
"UiY6wr--0dE","We Were Super Wrong About Mental Illness: The DSM's Origin Story","6m 26s","2018-05-29T19:00:00Z"
659ySOKyoiU,"Can Moving Your Eyes Re-Code Your Memories?","5m 10s","2018-05-24T19:00:00Z"
"cA_-x9TYyUE","Humanity's Deepest, Darkest Fear","5m 40s","2018-05-21T19:00:01Z"
tTqkQluTtLM,"What Makes a Feeling an Emotion?","5m 13s","2018-05-17T19:00:05Z"
HP6W8KShAfo,"Not Every Egomaniac Has Narcissistic Personality Disorder","6m 11s","2018-05-14T19:00:02Z"
7KquuVq2Pok,"What Happens in the Brain During a Coma?","5m 1s","2018-05-10T19:00:02Z"
C6NR_GbLnEc,"Alcoholism: How much is too much?","5m 34s","2018-05-07T19:00:09Z"
0druIpgF8ik,"How Liver Problems Can Lead to Brain Disease","5m 25s","2018-05-03T19:00:01Z"
pRGFQ1dvefA,"Does Your Dog Love You?","5m 6s","2018-04-30T19:00:04Z"
TsF0hNfWN08,"Can Exercise Treat Depression?","5m 7s","2018-04-26T19:00:02Z"
dhUjb7UQvL4,"Why 'Dad Jokes' Aren't Bad Jokes","5m 8s","2018-04-23T19:00:04Z"
ZHNB8icGMf0,"Is Cheese Really as Addictive as Cocaine?","5m 17s","2018-04-19T19:19:22Z"
MYT8lWfKcCA,"Why Do So Many People Share and Believe Fake News?","6m 22s","2018-04-16T19:00:01Z"
t_UEGQ_z_DE,"Are You Really Addicted to Your Phone?","5m 37s","2018-04-12T19:00:03Z"
DPh98ciWClI,"How Awe Changes You","5m 50s","2018-04-09T20:13:35Z"
zIkbHeQx3kI,"Is Passive-Aggressiveness a Personality Disorder?","4m 58s","2018-04-05T19:00:04Z"
Pjs0vzEy4q0,"The Complex Bond Between Hoarders and Their Stuff","6m 4s","2018-04-02T19:00:03Z"
xOF9B2NcpLU,"The Dangerous History of Electroconvulsive Therapy, and How It's Used Today","6m 56s","2018-03-29T19:00:08Z"
yoX0vEDn5a4,"Why Stimulants Help ADHD","6m 9s","2018-03-26T19:00:04Z"
Y5pK_enTNaE,"Should You Stop Saying 'Like' and 'Um'?","4m 56s","2018-03-22T19:00:01Z"
tvlT97dQkW0,"How Doctors Accidentally Discovered Psychiatric Drugs","7m 4s","2018-03-19T19:00:04Z"
3ZeMOsXSc6Q,"Does Having Abusive Parents Mean You'll Become One?","5m 22s","2018-03-15T19:00:00Z"
Uq0yo0OMG7c,"Why Are Challenge Videos a Thing?","6m 39s","2018-03-12T20:26:40Z"
Kis4Ziz0TPk,"Does Everyone Have a 'Midlife Crisis'?","5m 10s","2018-03-08T20:00:00Z"
d9LXRB6fNWA,"How Your Baby Changes Your Brain","5m 27s","2018-03-05T20:00:02Z"
"mJ-ESu1aU3Q","Surprise! Your Brain Has a Secret Sewer System","4m 46s","2018-03-01T20:00:04Z"
cXGw4sqbJKM,"How Ancient Viruses Might Have Changed Our Brains","5m 49s","2018-02-26T20:04:23Z"
QFFWRqkGmX0,"Are Digital Screens Actually Bad For Kids?","4m 56s","2018-02-22T20:00:03Z"
J44e8gpA7fk,"Does Psychotherapy Work?","5m 35s","2018-02-19T20:00:01Z"
nfZ6QSGsgxc,"Would You Be Able to See Through Superman's Disguise?","5m 15s","2018-02-12T20:00:22Z"
NLjhbvlTZGc,"The Real Reason Kids Have Imaginary Friends","4m 34s","2018-02-08T20:00:02Z"
ru4yrQFH1Uc,"Why Do So Many People Believe in Conspiracy Theories?","5m 51s","2018-02-05T20:55:34Z"
fvz82E4YqMc,"Tourette Syndrome: What Makes People Tic?","5m 40s","2018-02-01T20:00:04Z"
dS_kKbIL4dY,"The Truth About Subliminal Messages","4m 51s","2018-01-29T20:00:04Z"
cqs2ADPXIc4,"Are You Doomed to Turn into Your Parents?","4m 50s","2018-01-25T20:00:04Z"
p4uCCj5Roo0,"Juvenoia: The Psychology Behind Millennial Bashing","6m 2s","2018-01-22T20:00:06Z"
Sceo_3BVv0s,"Occupational Burnout: When Work Becomes Overwhelming","5m 4s","2018-01-18T20:00:02Z"
l4hVtBV5o4s,"Me, Myself, and I: Dissociative Identity Disorder","5m 20s","2018-01-15T20:00:03Z"
LvYjJyGkEko,"Alien Hand Syndrome: When a Limb Goes Rogue","4m 42s","2018-01-11T20:00:01Z"
GjJqlEusg1o,"When Do Kids Develop Empathy?","4m 19s","2018-01-08T20:00:01Z"
"W0-siMlKnCQ","4 Common Misconceptions About OCD","5m 37s","2018-01-04T21:01:57Z"
gKFFAcY_sdQ,"How to Stick to Your Resolutions This Year","4m 41s","2018-01-01T20:00:04Z"
EqhXH2TsN9U,"Misattribution: How We Mistake Fear for Love","4m 17s","2017-12-28T20:00:01Z"
DUyyS2rjpJY,"Impulse Buying: Why You Buy Stuff You Don't Need","6m 14s","2017-12-25T20:00:01Z"
Qy_2xDcjC1E,"Codependency: When Relationships Become Everything","4m 33s","2017-12-21T20:00:01Z"
ewc2U_eYnFY,"Are Repressed Memories Real?","5m 11s","2017-12-18T20:00:04Z"
rs7GVXfTXWA,"Why Do We Get the Winter Blues? | Seasonal Affective Disorder","4m 55s","2017-12-14T20:00:02Z"
Mh4E3xiNGe4,"How Chronic Stress Harms Your Body","5m 36s","2017-12-11T20:00:03Z"
"pEpt20-gn9Q","Do Psychologists Still Use Maslow's Hierarchy of Needs?","4m 31s","2017-12-07T20:00:03Z"
PJUK7WuOP1A,"Why You See Monsters in the Mirror","5m 46s","2017-12-04T23:21:44Z"
YWKUhZJp7uw,"Why You Can't Win an Internet Argument","4m 54s","2017-11-30T20:00:01Z"
qw3o_dCyv4M,"Dyslexia: When Your Brain Makes Reading Tricky","6m 39s","2017-11-27T20:00:03Z"
a4T8t60qEIM,"Why We're OBSESSED with Pumpkin Spice","4m 54s","2017-11-23T20:00:00Z"
Dp2eJtvhabg,"Does Giving Thanks Really Make Us Feel Good?","4m 58s","2017-11-20T20:00:01Z"
ToU_2D5UDWE,"Why Is Yawning Contagious?","4m 41s","2017-11-16T20:00:03Z"
I4WzImgnP4w,"How Restaurants Use Psychology to Make You Spend More Money","6m 27s","2017-11-13T20:38:57Z"
gFiPjH7dOpE,"Cotard's Syndrome: When People Believe They're Dead","4m 30s","2017-11-09T20:00:03Z"
B93ueYrgLks,"The Self-Fulfilling Prophecy of Luck","4m 58s","2017-11-06T20:00:00Z"
NuIM39dcUs4,"Can Trauma Be Inherited?","5m 3s","2017-11-02T19:00:01Z"
"R-BhanABLaE","Why Are We Afraid of the Dark?","5m 11s","2017-10-30T19:00:01Z"
Ho6OlPrD7sA,"The Hidden Biases in WEIRD Psychology Research","4m 38s","2017-10-26T19:00:02Z"
ObC_0uTzLOk,"What Causes Near-Death Experiences?","5m 34s","2017-10-23T22:03:35Z"
dNBf34kYWEI,"What Makes Something Funny?","4m 28s","2017-10-19T19:00:02Z"
"-Wjar0cthV0","Why We Hate the Word 'Moist'","6m 57s","2017-10-16T21:46:41Z"
vxCURpqLCLo,"How to Learn While You Sleep","5m 21s","2017-10-12T19:00:05Z"
"9CQ4riP2g-M","What Makes Satisfying Videos Satisfying?","4m 55s","2017-10-09T20:53:16Z"
tWk3tiN7S3Y,"What We Still Don't Know About Stockholm Syndrome","6m 10s","2017-10-05T19:00:04Z"
MjYw2BaI6hs,"Why We Don't Like to Wait","4m 32s","2017-10-02T20:08:00Z"
aR6pURirUCE,"Why Is That Baby Staring at Me?","4m 7s","2017-09-28T19:00:05Z"
Nc7H93zxkiM,"How Being Sick Changes Your Brain","5m 31s","2017-09-25T20:34:55Z"
BU2EJFMEeeA,"Why Do We Sigh?","4m 28s","2017-09-21T19:00:00Z"
HzevRHUEnVI,"How Ads (and People) Persuade You","5m 5s","2017-09-18T21:20:02Z"
enupTHL7f30,"This Illusion Might Not Work Depending on Where You're From","5m 5s","2017-09-14T19:00:02Z"
ImBEhNku_YA,"Gaslighting: Abuse That Makes You Question Reality","5m 6s","2017-09-11T19:00:02Z"
tLntiP5Msxw,"4 Common Misconceptions About Antidepressants, Debunked","5m 26s","2017-09-07T19:00:04Z"
9iqo8N7clEE,"Why Are We Loyal to Certain Brands?","5m 22s","2017-09-04T19:00:00Z"
_KxRAfXEzIQ,"When Does Your Brain Stop Developing?","4m 42s","2017-08-31T19:00:01Z"
_5IOse0EdIo,"How Do People Develop a Stutter?","4m 20s","2017-08-28T19:00:03Z"
Mc4pS7KeYWY,"Are Power Poses Super Life Hacks or Super Junk?","4m 47s","2017-08-24T19:27:37Z"
J6GFHvFoVjw,"Why Do We Talk to Ourselves?","5m 9s","2017-08-21T19:00:01Z"
"-JXfgjoNaYs","How Swearing Can Help With Pain","4m 10s","2017-08-17T19:00:00Z"
FNm_MjrIUAI,"Toxoplasmosis: How Parasites in Your Cat Can Infect Your Brain","5m 28s","2017-08-14T19:00:00Z"
gvpuOBezW0w,"What Do Different Brainwaves Mean?","5m 11s","2017-08-10T19:00:02Z"
"lLp1Yr3-KtA","Why Are Celebrity Crushes So Intense?","5m 1s","2017-08-07T19:00:03Z"
BsI02p2bOjU,"Why Are We Attracted to People Who Look Like Us?","4m 23s","2017-08-03T20:00:30Z"
vWzaM9dMM0c,"How Pictures of Eyes Change the Way You Act","5m 58s","2017-07-31T19:00:03Z"
7LEvYqiDL_E,"Why Do Some People Love Horror Movies?","5m 16s","2017-07-27T19:00:00Z"
sANg0NyvVnk,"What Makes A Meme Go Viral?","5m 7s","2017-07-24T19:00:04Z"
DAPq2GUUhiY,"Do You Have an Unconscious Mind?","4m 53s","2017-07-20T19:16:46Z"
Y_sHPvF5n1Q,"The Unexpected Benefits (and Risks) of Nostalgia","5m 25s","2017-07-17T19:00:03Z"
pITWolt5qVQ,"Why Do Some People Take More Risks?","5m 8s","2017-07-13T19:00:08Z"
"-sEO4ir331w","Why Colleges Used to Take Nude Photos of Their Students","5m 34s","2017-07-10T19:00:01Z"
3DpcxsSaGDs,"Do Fidget Spinners Really Help You Focus?","5m 12s","2017-07-06T19:03:42Z"
Lv1fFcrveqY,"Can You Use Electricity to Supercharge Your Brain? | tDCS","5m 36s","2017-07-03T19:00:01Z"
qEEEu1HEtU0,"Harlow's Horrifying Monkey Experiments","4m 34s","2017-06-29T19:00:05Z"
I8H5QtYQWlc,"Factitious Disorder: Why People Fake Serious Illness","4m 56s","2017-06-26T19:00:02Z"
"5L56E-ZwoRo","Does Photographic Memory Exist?","6m 7s","2017-06-22T19:00:00Z"
"Q8-VHY5qq3g","How Do You Define A Disorder?","5m 51s","2017-06-19T19:00:01Z"
eWhmtYJESqU,"Why Don't You Notice Obvious Mistakes in Movies?","4m 13s","2017-06-15T19:00:04Z"
4w0FxrCvP_k,"Why Do You Want to Squeeze Cute Things?","6m 8s","2017-06-12T19:00:00Z"
j3t6VAIEELc,"SciShow Psych Live Stream",livestream,"2017-06-12T18:40:13Z"
0y2IKhvVqL8,"How Far Will People Go to Fit In?",5m,"2017-06-08T19:00:00Z"
wyhGHPWnenI,"Why Do People Riot?","4m 19s","2017-06-05T19:00:06Z"
"S_RanXr-w_w","What Can You Learn from Your Dreams?","4m 58s","2017-06-01T19:00:03Z"
rOaVPRxx2g0,"Why Do We Hate Losing So Much?","5m 22s","2017-05-29T19:00:03Z"
"xXGkkA-asWQ","Tasting Colors and Seeing Time: Superhuman Skills with Synesthesia","4m 50s","2017-05-25T19:00:05Z"
MTWXHu9jO78,"Do You Do More Housework Than Your Roommate?","5m 9s","2017-05-22T19:00:02Z"
8thDuVfqCCM,"Is There An fMRI Crisis?","5m 14s","2017-05-18T19:00:00Z"
1YfVTCh9sXQ,"Does Birth Order Affect Your Personality?","6m 7s","2017-05-15T19:00:01Z"
KV9oeivWXlo,"Why Does a Word Sometimes Lose All Meaning?","4m 39s","2017-05-11T19:00:01Z"
yBqAt8psYBA,"How Your Friends Can Affect Your Opinions","5m 31s","2017-05-08T19:00:03Z"
1oVs3Uxv7SM,"How Stereotypes Affect Your Test Scores","4m 18s","2017-05-04T19:00:00Z"
7p2a9B35Xn0,"Does IQ Really Measure How Smart You Are?","6m 3s","2017-05-01T19:00:01Z"
JN6_K6ALeZI,"Do Personality Tests Mean Anything?","5m 56s","2017-04-27T19:00:02Z"
qwv_wTUNwLs,"Are Violent Video Games Bad For You?","5m 40s","2017-04-24T19:29:25Z"
pOIM0i6PbOE,"Impostor Syndrome: You're Doing Better Than You Think","4m 36s","2017-04-20T19:08:52Z"
"1aCFIKR-X0s","Do Freudian Slips Mean Anything?","5m 26s","2017-04-17T19:00:01Z"
E7qpQiwxv1A,"How Well Do You Know Your Own Hand?","4m 34s","2017-04-13T19:00:01Z"
d3O8zEy6uDo,"You Don't Have as Much Control as You Think You Do","4m 20s","2017-04-10T19:00:05Z"
M1muwy1vQ5Q,"Does Color Really Affect How You Act?","4m 1s","2017-04-06T19:00:03Z"
"w2oh-Vrfzjc","How Your Memory Can Be Tricked","4m 56s","2017-04-03T19:00:04Z"
Me_v82q0ins,"How Do Babies Become Bilingual?","4m 51s","2017-03-30T19:23:35Z"
"yZY-TH4KHlg","Does Meditation Really Affect Your Brain?","5m 17s","2017-03-27T19:00:05Z"
TcWUSuMpdso,"Do Doorways Actually Make Us Forget Things?","4m 1s","2017-03-23T19:00:03Z"
zTtiJEYW6_A,"How Harry Potter Turns You Into A Wizard","5m 12s","2017-03-20T20:30:00Z"
"3kE1M-MfXxc","Your Most Vivid Memories Aren't As Accurate As You Think","4m 37s","2017-03-16T19:00:00Z"
hEPCTFuuqgY,"Can You Really Multitask?","4m 40s","2017-03-13T19:00:24Z"
onxeBOnjWnU,"Are Fandoms Good or Unhealthy Obsessions?",5m,"2017-03-09T20:00:03Z"
Zohkzd0MYiI,"Is Psychology a Science?","5m 6s","2017-03-06T22:00:02Z"
wmH9IANu_no,"SciShow Psych Trailer","1m 11s","2017-02-27T22:00:03Z"
