"Video ID",Title,Length,Published
SBTzsDcBzR0,"وثائقي | جزيرة صقلية - إيطاليا - سلسلة على ضفاف المتوسط | وثائقية دي دبليو","25m 56s","2022-10-16T18:00:17Z"
kcvuTy0nnmg,"وثائقي | الأرجنتين - إعادة توطين نمر اليغور أو النمر الأمريكي المهدد بالإنقراض | وثائقية دي دبليو","42m 26s","2022-10-15T18:00:12Z"
Vm3VwpH8fb8,"وثائقي | إسرائيل - سلسلة على ضفاف المتوسط | وثائقية دي دبليو","25m 56s","2022-10-14T18:00:20Z"
OYF9Go740IA,"وثائقي | الفيضانات في بنغلاديش - كفاح مستمر أمام الكوارث الطبيعية و موجات النزوح | وثائقية دي دبليو","42m 26s","2022-10-12T17:00:21Z"
zoXloL4yp8k,"وثائقي | تونس - بين التقاليد والابتكار - سلسلة على ضفاف المتوسط | وثائقية دي دبليو","25m 56s","2022-10-09T16:00:39Z"
S2rDciHUNDM,"وثائقي | جدل حول معرض دوكومنتا - فضيحة معاداة السامية | وثائقية دي دبليو","28m 26s","2022-10-06T18:00:14Z"
Xldcq82cyVw,"وثائقي | استكشاف أوزبكستان - رحلة بالقطار على طريق الحرير الجديد | وثائقية دي دبليو","42m 26s","2022-10-05T18:00:18Z"
"zjeOM7JmI-o","ريبورتاج | لودوفيك محمد زاهد : إمام مثلي من أجل حقوق المثليين المسلمين | وثائقية دي دبليو","12m 25s","2022-10-04T18:00:20Z"
JubkVSYpm7E,"وثائقي | الرياح - محرك التغير المناخي | وثائقية دي دبليو","51m 56s","2022-10-02T18:00:11Z"
"-ZG_TcMtgJc","وثائقي | الهندسة المعمارية - مهندسات معماريات يكتسحن قطاع البناء | وثائقية دي دبليو","58m 49s","2022-09-30T18:00:00Z"
D1t6CAJDuEw,"وثائقي | جمهوريات الاتحاد السوفياتي سابقا - الكفاح من أجل المشاعر الوطنية | وثائقية دي دبليو","28m 26s","2022-09-29T18:00:04Z"
pT4q9FFq1Sg,"وثائقي | سلطة المشاعر - التلاعب بالعقول | وثائقية دي دبليو","42m 26s","2022-09-28T18:00:17Z"
"R-pv_4Z98wk","ريبورتاج | بنغلاديش: بوادر فتنة بين الهندوس والمسلمين | وثائقية دي دبليو","12m 26s","2022-09-26T18:00:13Z"
qOdZgRTxYtM,"وثائقي | جزيرة كريت في اليونان - سلسلة على ضفاف المتوسط | وثائقية دي دبليو","25m 55s","2022-09-25T18:00:18Z"
TsPDjp85DOo,"وثائقي | ليونورا ميسينغ - قصة التحاقها بداعش وعودتها إلى ألمانيا | وثائقية دي دبليو","42m 26s","2022-09-21T18:00:09Z"
eAipaSRlNnA,"ريبورتاج | كيف هي الحياة دون رغبة جنسية؟ - يوميات أشخاص لاجنسيين | وثائقية دي دبليو","12m 26s","2022-09-19T18:00:13Z"
_5dmQ_ioyIo,"وثائقي | مالطا - رحلة عبر أحد أصغر بلدان أوروبا - سلسلة على ضفاف المتوسط | وثائقية دي دبليو","25m 56s","2022-09-18T18:00:10Z"
"LiPFpK9_-rY","وثائقي | إيران من الأعلى - رحلة عبر الجبال (إعادة نشر) | وثائقية دي دبليو","42m 26s","2022-09-17T16:00:10Z"
3Lffn6rgI3M,"وثائقي | هل تايوان في خطر؟ - تايوان وتهديدات الصين القائمة | وثائقية دي دبليو","42m 26s","2022-09-16T18:00:03Z"
mVkHc2uY3XE,"وثائقي | الحب والجنس والمحظور في المكسيك | وثائقية دي دبليو","28m 26s","2022-09-15T18:00:17Z"
x1QfztoyjlQ,"ريبورتاج | نساء أفغانستان تحت حكم طالبان | وثائقية دي دبليو","12m 26s","2022-09-12T18:00:18Z"
hb2QcJ8cNBg,"وثائقي | قبرص - سلسلة على ضفاف المتوسط | وثائقية دي دبليو","25m 55s","2022-09-11T18:00:27Z"
jBKsTaz1_2Y,"وثائقي | صناعة عصير البرتقال في البرازيل - صفقات مربحة وظروف عمل صعبة | وثائقية دي دبليو","42m 26s","2022-09-09T18:00:17Z"
g0zwmf7Av6I,"وثائقي | انضمام فنلندا للناتو | وثائقية دي دبليو","28m 26s","2022-09-08T18:00:14Z"
lyxwUU1_pEM,"وثائقي | حب المعرفة - من أول رحلة حول العالم إلى أول رحلة إلى القمر | وثائقية دي دبليو","42m 27s","2022-09-07T18:13:21Z"
ByDVzIcejl4,"ريبورتاج | اليونان: عيادة أسنان للاجئين | وثائقية دي دبليو","12m 26s","2022-09-05T18:00:04Z"
QhqHilW7pdI,"وثائقي | هجوم أولمبياد ميونخ 1972| وثائقية دي دبليو","51m 56s","2022-09-04T18:00:08Z"
mBKCiba5Ku4,"ريبورتاج | ازدهار تجارة الياقوت في الموزمبيق: من المستفيد؟ | وثائقية دي دبليو","12m 26s","2022-08-29T18:00:15Z"
LlTORwjHwSI,"وثائقي | مصر بين التقاليد والحداثة - سلسلة على ضفاف المتوسط | وثائقية دي دبليو","25m 55s","2022-08-28T18:00:15Z"
2OIBsjQnnCQ,"ريبورتاج | أمريكا - ما سر إقبال الأمريكان السود على نوادي السلاح؟ | وثائقية دي دبليو","12m 25s","2022-08-25T18:00:01Z"
YO2a1daW274,"وثائقي | من يملك الماء؟ - آخر احتياطيات المياه العذبة (3/3) | وثائقية دي دبليو","42m 25s","2022-08-24T18:00:11Z"
JIMyTrYtGsg,"وثائقي | من البوسنة إلى برلين - نبض موسيقى البلقان | وثائقية دي دبليو","1h 25m 56s","2022-08-20T18:00:12Z"
